x_m,y_m,curvature_1_per_m,radius_m,heading_rad
9.023498436445580140e+00,2.753697221007898488e+00,4.557291335345750594e-02,2.194285873813095833e+01,9.824794018524427019e-02
9.127284017823852125e+00,2.764179041897962819e+00,4.723635552084234218e-02,2.117013450706976840e+01,1.030883145955759778e-01
9.229297133850385748e+00,2.774985606067141397e+00,4.889811925214759131e-02,2.045068430635152268e+01,1.080190566370842487e-01
9.329591776549314375e+00,2.786114908563623871e+00,5.055011173878387609e-02,1.978234994152868964e+01,1.130366259770199111e-01
9.428221937944766040e+00,2.797564944435598999e+00,5.218349949816744604e-02,1.916314562297834101e+01,1.181369490295466479e-01
9.525241610060870556e+00,2.809333708731256873e+00,5.378872364971164916e-02,1.859125727749743362e+01,1.233153978918538202e-01
9.620704784921764841e+00,2.821419196498786253e+00,5.535552887001845418e-02,1.806504283155025448e+01,1.285667721053738721e-01
9.714665454551576929e+00,2.833819402786375896e+00,5.687300744533153873e-02,1.758303358515438930e+01,1.338852837974028875e-01
9.807177610974436632e+00,2.846532322642216339e+00,5.832965965839720379e-02,1.714393682144584474e+01,1.392645467716760732e-01
9.898295246214477316e+00,2.859555951114495898e+00,5.971347149144823341e-02,1.674663982889042657e+01,1.446975701186742902e-01
9.988072352295830569e+00,2.872888283251404218e+00,6.101201029355547700e-02,1.639021555245536987e+01,1.501767569058411189e-01
1.007656292124262443e+01,2.886527314101130948e+00,6.221253864878893008e-02,1.607393013883169530e+01,1.556939084828314890e-01
1.016382094507899225e+01,2.900471038711864402e+00,6.330214619516054408e-02,1.579725270162246353e+01,1.612402348960200182e-01
1.024990041582906564e+01,2.914717452131794673e+00,6.426789859140523420e-02,1.555986770872470082e+01,1.668063718487637626e-01
1.033485532551697439e+01,2.929264549409110518e+00,6.509700222247473411e-02,1.536169049048390889e+01,1.723824045688023554e-01
1.041873966616685010e+01,2.944110325592001587e+00,6.577698259345661491e-02,1.520288648964992717e+01,1.779578988517344085e-01
1.050160742980282436e+01,2.959252775728657525e+00,6.629587370866768525e-02,1.508389503084952210e+01,1.835219394404474236e-01
1.058351260844903052e+01,2.974689894867266649e+00,6.664241509536525387e-02,1.500545858923330833e+01,1.890631757761122855e-01
1.066450919412959486e+01,2.990419678056018604e+00,6.680625254060808260e-02,1.496865880019465855e+01,1.945698750190981152e-01
1.074465117886865251e+01,3.006440120343103040e+00,6.677813809782258414e-02,1.497496079532961311e+01,2.000299820908477411e-01
1.082399255469033328e+01,3.022749216776709158e+00,6.655012451914528449e-02,1.502626790295963843e+01,2.054311863340434474e-01
1.090258731361876698e+01,3.039344962405025719e+00,6.611574901111537395e-02,1.512498935513655063e+01,2.107609942325527341e-01
1.098048944767808877e+01,3.056225352276242813e+00,6.547020112098946021e-02,1.527412445475754588e+01,2.160068074794250781e-01
1.105775294889242666e+01,3.073388381438549199e+00,6.461046965862325686e-02,1.547736775918227181e+01,2.211560055356486532e-01
1.113443180928591225e+01,3.090832044940134082e+00,6.353546385590472245e-02,1.573924135138055114e+01,2.261960316896111101e-01
1.121058002088267536e+01,3.108554337829186665e+00,6.224610446363483540e-02,1.606526237451880945e+01,2.311144815121994323e-01
1.128625157570684934e+01,3.126553255153896593e+00,6.074538117524437564e-02,1.646215696819976415e+01,2.358991925098147535e-01
1.136150046578256578e+01,3.144826791962453516e+00,5.903837362752812484e-02,1.693813597083448386e+01,2.405383337111910713e-01
1.143638068313395451e+01,3.163372943303045748e+00,5.713223423003188639e-02,1.750325387195070093e+01,2.450204938869031401e-01
1.151094621978514354e+01,3.182189704223863380e+00,5.503613217724704493e-02,1.816988150220008436e+01,2.493347670948659611e-01
1.158525106776027158e+01,3.201275069773094728e+00,5.276115915495779157e-02,1.895333643188226347e+01,2.534708342718939300e-01
1.165934921908346311e+01,3.220627034998930327e+00,5.032019841343433192e-02,1.987273563160321643e+01,2.574190396501699896e-01
1.173329466577885505e+01,3.240243594949558492e+00,4.772775999413028658e-02,2.095216704330945490e+01,2.611704608667601568e-01
1.180714139987057365e+01,3.260122744673169315e+00,4.499978591370074055e-02,2.222232794435445768e+01,2.647169717513936926e-01
1.188094341338275228e+01,3.280262479217951110e+00,4.215342998524555795e-02,2.372286194385646851e+01,2.680512969189363104e-01
1.195475469833952076e+01,3.300660793632093970e+00,3.920681765520352829e-02,2.550576812416398909e+01,2.711670574537392020e-01
1.202862924676501244e+01,3.321315682963787097e+00,3.617879172858583237e-02,2.764050296378121629e+01,2.740588071482179533e-01
1.210262105068335714e+01,3.342225142261218807e+00,3.308865012963463359e-02,3.022184332338135349e+01,2.767220589420445465e-01
1.217678410211868467e+01,3.363387166572580078e+00,2.995588189548004099e-02,3.338242564479088514e+01,2.791533013955871945e-01
1.225117239309512840e+01,3.384799750946058339e+00,2.679990743413958321e-02,3.731356171499795948e+01,2.813500052161634901e-01
1.232583991563681991e+01,3.406460890429844568e+00,2.363982871264584673e-02,4.230149093529860949e+01,2.833106200331345637e-01
1.240084066176788902e+01,3.428368580072126637e+00,2.049419450211924579e-02,4.879430610930295131e+01,2.850345617832091283e-01
1.247622862351246731e+01,3.450520814921094193e+00,1.738078512664239378e-02,5.753480022413574346e+01,2.865221912166351914e-01
1.255205779289468637e+01,3.472915590024937327e+00,1.431642037842714883e-02,6.984986285446470333e+01,2.877747841650982186e-01
1.262838216193867424e+01,3.495550900431844799e+00,1.131679341144712497e-02,8.836425333950899130e+01,2.887944943208488602e-01
1.270525572266856607e+01,3.518424741190005811e+00,8.396332547510125185e-03,1.190996181179773714e+02,2.895843093624450026e-01
1.278273246710849165e+01,3.541535107347609568e+00,5.568092058445632195e-03,1.795947318225834692e+02,2.901480013249716494e-01
1.286086638728258436e+01,3.564879993952845272e+00,2.843672157546973511e-03,3.516579776420592225e+02,2.904900721519055873e-01
1.293971147521497045e+01,3.588457396053902571e+00,2.331676694562293830e-04,4.288759253511008865e+03,2.906156953828527012e-01
1.301932172292978507e+01,3.612265308698970667e+00,-2.254855828662676726e-03,4.434873339964648267e+02,2.905306549276904238e-01
1.309975112245115980e+01,3.636301726936238765e+00,-4.613360175618208721e-03,2.167617445707013246e+02,2.902412818551870499e-01
1.318105366580322269e+01,3.660564645813896067e+00,-6.836809347649997447e-03,1.462670595522351391e+02,2.897543900852191379e-01
1.326328334501010175e+01,3.685052060380131778e+00,-8.921123323757877699e-03,1.120935070291984630e+02,2.890772118208546626e-01
1.334649415209593926e+01,3.709761965683135987e+00,-1.086361392041084763e-02,9.205039937227273583e+01,2.882173334923990304e-01
1.343074007908485790e+01,3.734692356771097010e+00,-1.266290554870317005e-02,7.897081725468699176e+01,2.871826329127366573e-01
1.351607519005778890e+01,3.759840617871988755e+00,-1.496896159914673508e-02,6.680490115339746637e+01,2.859568383629617627e-01
1.360255402812927805e+01,3.785200072480999101e+00,-1.721676632290309109e-02,5.808291645741405773e+01,2.845048814263035353e-01
1.369023133183190666e+01,3.810762387548889851e+00,-1.927409201748859005e-02,5.188311849360464834e+01,2.828369184445104767e-01
1.377916184027471225e+01,3.836519225139863654e+00,-2.114412931029146722e-02,4.729445158629779655e+01,2.809642204175943903e-01
1.386940029256673235e+01,3.862462247318122266e+00,-2.283116294060810042e-02,4.379978376928728068e+01,2.788981194103997141e-01
1.396100142781700626e+01,3.888583116147866559e+00,-2.434042782202124056e-02,4.108391221847305985e+01,2.766499471093329943e-01
1.405401998513457329e+01,3.914873493693298290e+00,-2.567796819149662305e-02,3.894389121998969472e+01,2.742309782261285744e-01
1.414851070362846741e+01,3.941325042018619662e+00,-2.685050170300565253e-02,3.724325195339123695e+01,2.716523788460508126e-01
1.424452832240772970e+01,3.967929423188032434e+00,-2.786528998656056730e-02,3.588694036495942186e+01,2.689251597482570921e-01
1.434212758058139769e+01,3.994678299265737920e+00,-2.873001687159047052e-02,3.480680169696819348e+01,2.660601346641103815e-01
1.444136321725850713e+01,4.021563332315937878e+00,-2.945267517229046075e-02,3.395277319123852067e+01,2.630678833850806364e-01
1.454228997154810088e+01,4.048576184402834066e+00,-3.004146265611080946e-02,3.328732729984395178e+01,2.599587195853894639e-01
1.464496258255920935e+01,4.075708517590627800e+00,-3.050468756770268255e-02,3.278184697943819259e+01,2.567426631854990982e-01
1.474943578940087896e+01,4.102951993943520392e+00,-3.085068386097613094e-02,3.241419232411010398e+01,2.534294170505816401e-01
1.485576433118214368e+01,4.130298275525715823e+00,-3.108773610198674320e-02,3.216702550225561197e+01,2.500283477928157971e-01
1.496400294701204103e+01,4.157739024401412742e+00,-3.122401384481431411e-02,3.202663196890940611e+01,2.465484704272564997e-01
1.507420637599961033e+01,4.185265902634815127e+00,-3.126751515038882212e-02,3.198207453295388092e+01,2.429984366175965693e-01
1.518642935725388909e+01,4.212870572290123405e+00,-3.122601881276898528e-02,3.202457559498679274e+01,2.393865262398394700e-01
1.530072662988391485e+01,4.240544695431539779e+00,-3.110704477668942841e-02,3.214705887938819018e+01,2.357206419881643089e-01
1.541715293299872513e+01,4.268279934123265562e+00,-3.091782217199253585e-02,3.234380463271659067e+01,2.320083067475373351e-01
1.553576300570736102e+01,4.296067950429502957e+00,-3.066526435241034507e-02,3.261018683901865955e+01,2.282566634613570900e-01
1.565661158711885648e+01,4.323900406414452391e+00,-3.035595030555144139e-02,3.294247058432961950e+01,2.244724772290822290e-01
1.577975341634225259e+01,4.351768964142317841e+00,-2.999611179538132569e-02,3.333765412069092804e+01,2.206621393778848972e-01
1.590524323248658689e+01,4.379665285677298847e+00,-2.959162560554022547e-02,3.379334455396655557e+01,2.168316732634248400e-01
1.603313577466089512e+01,4.407581033083597610e+00,-2.914801026922498456e-02,3.430765910823829756e+01,2.129867415674152886e-01
1.616348578197421659e+01,4.435507868425416333e+00,-2.867042669694478199e-02,3.487914604726002921e+01,2.091326548733604129e-01
1.629634799353559060e+01,4.463437453766956331e+00,-2.816368214530010766e-02,3.550672084853356836e+01,2.052743813163241393e-01
1.643177714845405291e+01,4.491361451172419805e+00,-2.763223700630121349e-02,3.618961431794181038e+01,2.014165571175322023e-01
1.656982798583864280e+01,4.519271522706008071e+00,-2.708021393610978225e-02,3.692733012963986283e+01,1.975634978297338140e-01
1.671055524479839960e+01,4.547159330431922442e+00,-2.651140888314611893e-02,3.771960986334912747e+01,1.937192101343251649e-01
1.685401366444235904e+01,4.575016536414365120e+00,-2.592930361714554030e-02,3.856640404869023087e+01,1.898874040460623025e-01
1.700025798387956044e+01,4.602834802717536533e+00,-2.533707940205586276e-02,3.946784805508639238e+01,1.860715053956010223e-01
1.714934294221904310e+01,4.630605791405640659e+00,-2.473763149590692961e-02,4.042424191521566001e+01,1.822746684739682821e-01
1.730132327856984276e+01,4.658321164542877924e+00,-2.413358419937860003e-02,4.143603336075328514e+01,1.784997887362866353e-01
1.745625373204099517e+01,4.685972584193449642e+00,-2.352730621131230229e-02,4.250380349617688580e+01,1.747495154745641877e-01
1.761418904174154321e+01,4.713551712421557127e+00,-2.292092608355350558e-02,4.362825465056282326e+01,1.710262643810792627e-01
1.777518394678052260e+01,4.741050211291404359e+00,-2.231634759907665314e-02,4.481020003655864059e+01,1.673322299347909381e-01
1.793929318626697267e+01,4.768459742867189988e+00,-2.171526492623089208e-02,4.605055491595927464e+01,1.636693975532830247e-01
1.810657149930992915e+01,4.795771969213117991e+00,-2.111917742812302254e-02,4.735032902694238288e+01,1.600395554620030747e-01
1.827707362501843136e+01,4.822978552393388796e+00,-2.052940402965599404e-02,4.871062007233323499e+01,1.564443062409896779e-01
1.845085430250151859e+01,4.850071154472204604e+00,-1.994709706564825463e-02,5.013260810376977616e+01,1.528850780169262735e-01
1.862796827086822304e+01,4.877041437513767619e+00,-1.937325555188719461e-02,5.161755066523073765e+01,1.493631352752370911e-01
1.880847026922759113e+01,4.903881063582278266e+00,-1.880873783706096120e-02,5.316677858253667921e+01,1.458795892730898880e-01
1.899241503668865505e+01,4.930581694741938747e+00,-1.825427360742973293e-02,5.478169230426055947e+01,1.424354080396335043e-01
1.917985731236045766e+01,4.957134993056952155e+00,-1.771047522800860141e-02,5.646375871487226306e+01,1.390314259546129028e-01
1.937085183535203470e+01,4.983532620591517137e+00,-1.717784841411684402e-02,5.821450835357208575e+01,1.356683529007189637e-01
1.956545334477242193e+01,5.009766239409837674e+00,-1.665680223557800335e-02,6.003553298267873117e+01,1.323467829886918190e-01
1.976371657973065510e+01,5.035827511576115967e+00,-1.614765846280215300e-02,6.192848345805717258e+01,1.290672028573422447e-01
1.996569627933578062e+01,5.061708099154550666e+00,-1.565066026961346723e-02,6.389506786122944249e+01,1.258299995533423976e-01
2.017144718269683068e+01,5.087399664209346639e+00,-1.516598031215593383e-02,6.593704985878648017e+01,1.226354679978937101e-01
2.038102402892284459e+01,5.112893868804704312e+00,-1.469372820666740506e-02,6.805624725971462397e+01,1.194838180492620583e-01
2.059448155712285811e+01,5.138182375004825886e+00,-1.423395743148930630e-02,7.025453074545056609e+01,1.163751811717037427e-01
2.081187450640591408e+01,5.163256844873911788e+00,-1.378667168050245161e-02,7.253382275101478172e+01,1.133096167225394607e-01
2.103325761588104825e+01,5.188108940476164221e+00,-1.335183069635945304e-02,7.489609647856475760e+01,1.102871178700924465e-01
2.125868562465729639e+01,5.212730323875785388e+00,-1.292935561252350242e-02,7.734337502724343949e+01,1.073076171559303044e-01
2.148821327184369778e+01,5.237112657136977489e+00,-1.251913383331105384e-02,7.987773062535593738e+01,1.043709917153625572e-01
2.172189529654929174e+01,5.261247602323940065e+00,-1.212102348095290931e-02,8.250128395274619209e+01,1.014770681704772609e-01
2.195978643788311047e+01,5.285126821500876204e+00,-1.173485743820497883e-02,8.521620354281567700e+01,9.862562721017562040e-02
2.220194143495420036e+01,5.308741976731988110e+00,-1.136044701431634593e-02,8.802470525497876963e+01,9.581640787170096762e-02
2.244841502687160073e+01,5.332084730081476209e+00,-1.099758526125412146e-02,9.092905180950276645e+01,9.304911153808768931e-02
2.269926195274434377e+01,5.355146743613543592e+00,-1.064604996603432663e-02,9.393155237768453958e+01,9.032340566578052343e-02
2.295453695168146879e+01,5.377919679392391572e+00,-1.030560634385780695e-02,9.703456222117439722e+01,8.763892725642763448e-02
2.321429476279200799e+01,5.400395199482220576e+00,-9.976009455530386941e-03,1.002404823750073035e+02,8.499528608653264539e-02
2.347859012518501132e+01,5.422564965947232807e+00,-9.657006371386613400e-03,1.035517593695460903e+02,8.239206770828241821e-02
2.374747777796950743e+01,5.444420640851632243e+00,-9.348338102657605814e-03,1.069708849871094856e+02,7.982883623445603816e-02
2.402101246025453918e+01,5.465953886259616645e+00,-9.049741319946466925e-03,1.105003960495431556e+02,7.730513691987889180e-02
2.429924891114914232e+01,5.487156364235390882e+00,-8.760949877212369230e-03,1.141428742334259567e+02,7.482049855141775785e-02
2.458224186976235615e+01,5.508019736843154490e+00,-8.481696158431103680e-03,1.179009459099716679e+02,7.237443565803376722e-02
2.487004607520321997e+01,5.528535666147110561e+00,-8.211712262902383375e-03,1.217772820070239135e+02,6.996645055191497153e-02
2.516271626658076599e+01,5.548695814211459520e+00,-7.950731044022531224e-03,1.257745978908208428e+02,6.759603521121754222e-02
2.546030718300403706e+01,5.568491843100405347e+00,-7.698487015237577211e-03,1.298956532654669616e+02,6.526267301444649283e-02
2.576287356358206893e+01,5.587915414878146692e+00,-7.454717135842016916e-03,1.341432520882697474e+02,6.296584033601679287e-02
2.607047014742390445e+01,5.606958191608887532e+00,-7.219161488293554009e-03,1.385202424992957617e+02,6.070500801205042096e-02
2.638315167363857228e+01,5.625611835356828294e+00,-6.991563857775349132e-03,1.430295167636773499e+02,5.847964268499134671e-02
2.670097288133512237e+01,5.643868008186171181e+00,-6.771672223855202018e-03,1.476740112253523876e+02,5.628920803515691934e-02
2.702398850962258336e+01,5.661718372161118396e+00,-6.559239173264442418e-03,1.524567062710588630e+02,5.413316590689640911e-02
2.735225329760999813e+01,5.679154589345870363e+00,-6.354022242047648386e-03,1.573806263035270376e+02,5.201097733659199723e-02
2.768582198440640241e+01,5.696168321804630175e+00,-6.155784194615732466e-03,1.624488397229175121e+02,4.992210348932088482e-02
2.802474930912083551e+01,5.712751231601598256e+00,-5.964293246567312426e-03,1.676644589156543645e+02,4.786600651059393086e-02
2.836909001086232962e+01,5.728894980800976811e+00,-5.779323237525146525e-03,1.730306402498825378e+02,4.584215029920247347e-02
2.871889882873993116e+01,5.744591231466968040e+00,-5.600653759662478463e-03,1.785505840768604742e+02,4.385000120683641561e-02
2.907423050186267588e+01,5.759831645663772370e+00,-5.428070247066913052e-03,1.842275347376639729e+02,4.188902866978665152e-02
2.943513976933959952e+01,5.774607885455592893e+00,-5.261364030603748847e-03,1.900647805746390588e+02,3.995870577771052506e-02
2.980167099121712226e+01,5.788912257401194417e+00,-4.999453168977622750e-03,2.000218756333500778e+02,3.807115936504437692e-02
3.017374787093888244e+01,5.802744560308662258e+00,-4.710733968575561703e-03,2.122811448642219432e+02,3.626438241248275407e-02
3.055121626897892995e+01,5.816109426695317275e+00,-4.446657839456473645e-03,2.248880026537487140e+02,3.453583572714322147e-02
3.093392074842849837e+01,5.829011569640298873e+00,-4.204644605119248549e-03,2.378322293357392709e+02,3.288021885058447363e-02
3.132170587237881421e+01,5.841455702222750013e+00,-3.982436082711562214e-03,2.511025862640134960e+02,3.129268657894703626e-02
3.171441620392111815e+01,5.853446537521810100e+00,-3.778050081613961494e-03,2.646868036150557373e+02,2.976880065485861329e-02
3.211189630614664026e+01,5.864988788616622095e+00,-3.589741784099904822e-03,2.785715686931339974e+02,2.830448744526459226e-02
3.251399074214661056e+01,5.876087168586325404e+00,-3.415971200904669054e-03,2.927425148476559116e+02,2.689600075676031390e-02
3.292054407501226621e+01,5.886746390510062987e+00,-3.255375646886464556e-03,3.071842111236621804e+02,2.553988907438668049e-02
3.333140086783483724e+01,5.896971167466975139e+00,-3.106746381747098849e-03,3.218801527782398466e+02,2.423296662077544308e-02
3.374640568370556082e+01,5.906766212536203042e+00,-2.969008719717830449e-03,3.368127528082970343e+02,2.297228772445139566e-02
3.416540308571566698e+01,5.916136238796887881e+00,-2.841205039151287540e-03,3.519633346485671836e+02,2.175512406256084261e-02
3.458823763695639286e+01,5.925085959328169949e+00,-2.722480224952698175e-03,3.673121262129184288e+02,2.057894440712955408e-02
3.501475390051896142e+01,5.933620087209192207e+00,-2.612069159024176055e-03,3.828382554670117202e+02,1.944139655743112177e-02
3.544479643949461689e+01,5.941743335519094948e+00,-2.509285940485795566e-03,3.985197477360435414e+02,1.834029118599827743e-02
3.587820981697458222e+01,5.949460417337019358e+00,-2.413514571571120145e-03,4.143335249677122079e+02,1.727358736371657072e-02
3.631483859605010167e+01,5.956776045742106618e+00,-2.324200889273284141e-03,4.302554071875746899e+02,1.623937956150455983e-02
3.675452733981239817e+01,5.963694933813497023e+00,-2.240845559006153856e-03,4.462601164015577524e+02,1.523588595328857244e-02
3.719712061135271597e+01,5.970221794630333534e+00,-2.162997976295888154e-03,4.623212832184382250e+02,1.426143786812539456e-02
3.764246297376227091e+01,5.976361341271756444e+00,-2.090250947062080328e-03,4.784114564835071519e+02,1.331447025907255867e-02
3.809039899013231434e+01,5.982118286816906050e+00,-2.022236037364924261e-03,4.945021162332021731e+02,1.239351307329621295e-02
3.854077322355406920e+01,5.987497344344924421e+00,-1.958619500368790223e-03,5.105636902990647741e+02,1.149718342238986550e-02
3.899343023711876555e+01,5.992503226934953631e+00,-1.899098702332058285e-03,5.265655749077277505e+02,1.062417846432616234e-02
3.944821459391764762e+01,5.997140647666133084e+00,-1.843398981184503002e-03,5.424761596414875839e+02,9.773268919187909701e-03
3.990497085704193836e+01,6.001414319617604853e+00,-1.791270881106284477e-03,5.582628571410721179e+02,8.943293150082276197e-03
4.036354358958286070e+01,6.005328955868510121e+00,-1.742487714808874663e-03,5.738921379481205349e+02,8.133151748649295257e-03
4.082377735463168023e+01,6.008889269497990071e+00,-1.696843412208459603e-03,5.893295708992319533e+02,7.341802571514162087e-03
4.128551671527960565e+01,6.012099973585185886e+00,-1.654150620097392986e-03,6.045398694957549424e+02,6.568256180054592511e-03
4.174860623461788123e+01,6.014965781209237861e+00,-1.614239022440198306e-03,6.194869446832781250e+02,5.811571641087164876e-03
4.221289047573772280e+01,6.017491405449288955e+00,-1.576953855196454530e-03,6.341339644814283929e+02,5.070852650630065274e-03
4.267821400173038882e+01,6.019681559384478575e+00,-1.542154593226523467e-03,6.484434209074863702e+02,4.345243946864327765e-03
4.314442137568708802e+01,6.021540956093948793e+00,-1.509713789969431433e-03,6.623772046357528325e+02,3.633927981869117599e-03
4.361135716069907176e+01,6.023074308656840792e+00,-1.479516053279965673e-03,6.758966878278083641e+02,2.936121824715759963e-03
4.407886591985756297e+01,6.024286330152295754e+00,-1.451457143144998206e-03,6.889628155559682909e+02,2.251074271124275852e-03
4.454679221625379171e+01,6.025181733659453975e+00,-1.425443179026570674e-03,7.015362062224717192e+02,1.578063137163724598e-03
4.501498061297900222e+01,6.025765232257457527e+00,-1.401389946351453862e-03,7.135772613493621748e+02,9.163927164530953412e-04
4.548327567312442454e+01,6.026041539025447591e+00,-1.379222293226296803e-03,7.250462850776472123e+02,2.653913820266675370e-04
4.595152195978127452e+01,6.026015367042565352e+00,-1.358873609840499522e-03,7.359036136682182132e+02,-3.755906845043398474e-04
4.641956403604081061e+01,6.025691429387951992e+00,-1.340285384257022339e-03,7.461097552401818120e+02,-1.007183652610185763e-03
4.688724646499426285e+01,6.025074439140747806e+00,-1.323406829411938931e-03,7.556255399137950235e+02,-1.630000106381590541e-03
4.735441380973283998e+01,6.024169109380094866e+00,-1.308194577171075844e-03,7.644122804441403787e+02,-2.244637026133565645e-03
4.782091063334779335e+01,6.022980153185134355e+00,-1.294612436248403393e-03,7.724319433373071888e+02,-2.851677701549930940e-03
4.828658149893036011e+01,6.021512283635006568e+00,-1.282631211696360967e-03,7.796473303323382424e+02,-3.451693589292557929e-03
4.875127096957176320e+01,6.019770213808854464e+00,-1.272228584551913415e-03,7.860222700091320576e+02,-4.045246127598493141e-03
4.921482360836323977e+01,6.017758656785816562e+00,-1.263389051082540937e-03,7.915218191444237164e+02,-4.632888520132801349e-03
4.967708397839602696e+01,6.015482325645036710e+00,-1.256103921941926398e-03,7.961124732848602434e+02,-5.215167501254698058e-03
5.013789664276134772e+01,6.012945933465654313e+00,-1.250371382434927814e-03,7.997623858382270328e+02,-5.792625094888916200e-03
5.059710616455043919e+01,6.010154193326811445e+00,-1.246196616025550645e-03,8.024415948016802531e+02,-6.365800379378048525e-03
5.105455710685453852e+01,6.007111818307649287e+00,-1.243591994222115714e-03,8.041222560503166505e+02,-6.935231271031354512e-03
5.151009403276486864e+01,6.003823521487308135e+00,-1.242577337064913875e-03,8.047788819021078552e+02,-7.501456339589796483e-03
5.196356150537268093e+01,6.000294015944930059e+00,-1.243180249651264484e-03,8.043885834580454457e+02,-8.065016669510484751e-03
5.241480408776918409e+01,5.996528014759656244e+00,-1.245436541493082300e-03,8.029313149918963290e+02,-8.626457781852187728e-03
5.286366634304563661e+01,5.992530231010626984e+00,-1.249390737050682385e-03,8.003901184353301232e+02,-9.186331632639129288e-03
5.330999283429325430e+01,5.988305377776983462e+00,-1.255096687568306576e-03,7.967513657752177778e+02,-9.745198704918456994e-03
5.375362812460327433e+01,5.983858168137868638e+00,-1.262618296405703007e-03,7.920049969549000934e+02,-1.030363021334237440e-02
5.419441677706693383e+01,5.979193315172421919e+00,-1.272030372480915418e-03,7.861447506553175799e+02,-1.086221044203519899e-02
5.463220335477545575e+01,5.974315531959784487e+00,-1.283419629291577884e-03,7.791683851305750750e+02,-1.142153923880020669e-02
5.506683242082009144e+01,5.969229531579098413e+00,-1.296885850362332424e-03,7.710778860919898534e+02,-1.198223469143660895e-02
5.549814853829205674e+01,5.963940027109504882e+00,-1.312543245994096403e-03,7.618796584813616164e+02,-1.254493601514583036e-02
5.592599627028259590e+01,5.958451731630144188e+00,-1.330522031014509318e-03,7.515846988550127890e+02,-1.311030668379256289e-02
5.635022017988293186e+01,5.952769358220158402e+00,-1.350970259031929969e-03,7.402087450219473794e+02,-1.367903784225463562e-02
5.677066483018430176e+01,5.946897619958687820e+00,-1.374055955707389858e-03,7.277723995491735423e+02,-1.425185204237153225e-02
