x_m,y_m,curvature_1_per_m,radius_m,heading_rad
1.267906761234347357e+01,3.001284149783971067e+00,1.959334394226132023e-02,5.103774031359076702e+01,1.137774130054867994e-01
1.281674806997970251e+01,3.017207380795420057e+00,1.988896487233466834e-02,5.027913752268671743e+01,1.165133740169533444e-01
1.295345603697349901e+01,3.033398865505430475e+00,2.019386184362369566e-02,4.951999809366600402e+01,1.192722132348210118e-01
1.308918777641926390e+01,3.049856177149243841e+00,2.050840175413093380e-02,4.876050371885140322e+01,1.220546025532242701e-01
1.322393955141139976e+01,3.066576888962103009e+00,2.083296930165944374e-02,4.800083874363244263e+01,1.248612356453938643e-01
1.335770762504431275e+01,3.083558574179249057e+00,2.116796799763893261e-02,4.724119009021270443e+01,1.276928288612363960e-01
1.349048826041240545e+01,3.100798806035924837e+00,2.151382124701769691e-02,4.648174717630056563e+01,1.305501221688911140e-01
1.362227772061007691e+01,3.118295157767371428e+00,2.187097349905283220e-02,4.572270182867292476e+01,1.334338801427537857e-01
1.375307226873173683e+01,3.136045202608831239e+00,2.223989147422191989e-02,4.496424819154769636e+01,1.363448930006146420e-01
1.388286816787178424e+01,3.154046513795546680e+00,2.262106547290467645e-02,4.420658262970820829e+01,1.392839776927294049e-01
1.401166168112462174e+01,3.172296664562758828e+00,2.301501077194587769e-02,4.344990362633021164e+01,1.422519790458243727e-01
1.413944907158465547e+01,3.190793228145710536e+00,2.342226911571530443e-02,4.269441167547017812e+01,1.452497709652308677e-01
1.426622660234628803e+01,3.209533777779642882e+00,2.384341030883000562e-02,4.194030916918234908e+01,1.482782576985561540e-01
1.439199053650391846e+01,3.228515886699798276e+00,2.427903391830374055e-02,4.118780027924048426e+01,1.513383751645194508e-01
1.451673713715195646e+01,3.247737128141419127e+00,2.472977109354209183e-02,4.043709083345049748e+01,1.544310923508259992e-01
1.464046266738480107e+01,3.267195075339746513e+00,2.519628651331577707e-02,3.968838818654956668e+01,1.575574127852082118e-01
1.476316339029685665e+01,3.286887301530023286e+00,2.567928046962448044e-02,3.894190108569749498e+01,1.607183760840413811e-01
1.488483556898252758e+01,3.306811379947490970e+00,2.617949109921477793e-02,3.819783953057795856e+01,1.639150595832404300e-01
1.500547546653621289e+01,3.326964883827391084e+00,2.669769677444792239e-02,3.745641462813710376e+01,1.671485800564629365e-01
1.512507934605232052e+01,3.347345386404966483e+00,2.723471866623115162e-02,3.671783844200010805e+01,1.704200955259885519e-01
1.524364347062524772e+01,3.367950460915459132e+00,2.779142349284167979e-02,3.598232383661718359e+01,1.737308071720159164e-01
1.536116410334940596e+01,3.388777680594110109e+00,2.836872646969290646e-02,3.525008431620388905e+01,1.770819613465136333e-01
1.547763750731919252e+01,3.409824618676161823e+00,2.896759447642971094e-02,3.452133385855280068e+01,1.804748516981929674e-01
1.559305994562901176e+01,3.431088848396856239e+00,2.958904945920532228e-02,3.379628674380732178e+01,1.839108214156277565e-01
1.570742768137326628e+01,3.452567942991435324e+00,3.023417208759947988e-02,3.307515737830139102e+01,1.873912655960451590e-01
1.582073697764635867e+01,3.474259475695141930e+00,3.090410568740045022e-02,3.235816011358316757e+01,1.909176337478422913e-01
1.593298409754269684e+01,3.496161019743216691e+00,3.160006047240904170e-02,3.164550906075416847e+01,1.944914324354617974e-01
1.604416530415667808e+01,3.518270148370901573e+00,3.232331810054723392e-02,3.093741790027026894e+01,1.981142280758759477e-01
1.615427686058271206e+01,3.540584434813439874e+00,3.307523658188871868e-02,3.023409968736484643e+01,2.017876498965983922e-01
1.626331502991519784e+01,3.563101452306072670e+00,3.385725556879372322e-02,2.953576665326948003e+01,2.055133930658612773e-01
1.637127607524853801e+01,3.585818774084041927e+00,3.467090206115173989e-02,2.884263000242171415e+01,2.092932220063714877e-01
1.647815625967713515e+01,3.608733973382589610e+00,3.551779656283763492e-02,2.815489970586471102e+01,2.131289739048962684e-01
1.658395184629539187e+01,3.631844623436957686e+00,3.639965972890037843e-02,2.747278429105825381e+01,2.170225624308300405e-01
1.668865909819771431e+01,3.655148297482388564e+00,3.731831954676120139e-02,2.679649062833507145e+01,2.209759816778681107e-01
1.679227427847850862e+01,3.678642568754123765e+00,3.827571909883421830e-02,2.612622371425171863e+01,2.249913103439612760e-01
1.689479365023217028e+01,3.702325010487405255e+00,3.927392495853909010e-02,2.546218645209729914e+01,2.290707161658593061e-01
1.699621804084084786e+01,3.726192761837050504e+00,3.911121707811540671e-02,2.556811254435617542e+01,2.331651754049955949e-01
1.709657862107159332e+01,3.750240076191215355e+00,3.862390025791456044e-02,2.589070480511833949e+01,2.371772331452771942e-01
1.719591894003982091e+01,3.774460029711944387e+00,3.803877977459346749e-02,2.628896105305437203e+01,2.410975115112934941e-01
1.729428258337523161e+01,3.798845695088638230e+00,3.735375539511456844e-02,2.677106998807376215e+01,2.449186060997611825e-01
1.739171313670754060e+01,3.823390145010697960e+00,3.656719124019802702e-02,2.734691853774943127e+01,2.486331077009611978e-01
1.748825418566645595e+01,3.848086452167524651e+00,3.567795422128244159e-02,2.802851289616501518e+01,2.522336321156847805e-01
1.758394931588168930e+01,3.872927689248519378e+00,3.468544934865051832e-02,2.883053322873864488e+01,2.557128511289176731e-01
1.767884211298295227e+01,3.897906928943082772e+00,3.358965124066794899e-02,2.977107421672992871e+01,2.590635244415957494e-01
1.777297616259995294e+01,3.923017243940615906e+00,3.239113118677691000e-02,3.087264826392453543e+01,2.622785323421209513e-01
1.786639505036240294e+01,3.948251706930520299e+00,3.109107915404809783e-02,3.216356675962464351e+01,2.653509088816806694e-01
1.795914236190001034e+01,3.973603390602196583e+00,2.969132017866424680e-02,3.367987660981762588e+01,2.682738753021248757e-01
1.805126168284248678e+01,3.999065367645045832e+00,2.819432464922933326e-02,3.546813099590715268e+01,2.710408734525746044e-01
1.814279659881954387e+01,4.024630710748469120e+00,2.660321206739993047e-02,3.758944587091490774e+01,2.736455989213540940e-01
1.823379069546088971e+01,4.050292492601867522e+00,2.492174796176363852e-02,4.012559638811277551e+01,2.760820336035075817e-01
1.832428755839623591e+01,4.076043785894641225e+00,2.315433373151580890e-02,4.318845930076928852e+01,2.783444774212749384e-01
1.841433077325529055e+01,4.101877663316193079e+00,2.130598930535900978e-02,4.693515920185288337e+01,2.804275789155910026e-01
1.850396392566776527e+01,4.127787197555921495e+00,1.938232861594366488e-02,5.159338796770850166e+01,2.823263644310131104e-01
1.859323060126337168e+01,4.153765461303230211e+00,1.738952800864291756e-02,5.750587362135311764e+01,2.840362656244766471e-01
1.868217438567181787e+01,4.179805527247518526e+00,1.533428782292679121e-02,6.521333181870159024e+01,2.855531450398685611e-01
1.877083886452281547e+01,4.205900468078187515e+00,1.322378750241641129e-02,7.562129985961040290e+01,2.868733195054771756e-01
1.885926762344607255e+01,4.232043356484639141e+00,1.106563470320701126e-02,9.036987274757794353e+01,2.879935811297380521e-01
1.894750424807130429e+01,4.258227265156273589e+00,8.867808976674718124e-03,1.127674268390683636e+02,2.889112156921146424e-01
1.903559232402821522e+01,4.284445266782491935e+00,6.638600700299479573e-03,1.506341539648390153e+02,2.896240182501444993e-01
1.912357543694651696e+01,4.310690434052695252e+00,4.386546015828013227e-03,2.279697959149843882e+02,2.901303058103099075e-01
1.921149717245592115e+01,4.336955839656284617e+00,2.120358606417167488e-03,4.716183370933322863e+02,2.904289269390918915e-01
1.929940111618613940e+01,4.363234556282661103e+00,-1.511407983953697476e-04,6.616347211453101409e+03,2.905192682209329358e-01
1.938733085376687981e+01,4.389519656621224897e+00,-2.419096260228326654e-03,4.133775147523955411e+02,2.904012575014435771e-01
1.947532997082785045e+01,4.415804213361378849e+00,-4.674688858705535258e-03,2.139179804743003217e+02,2.900753638865982698e-01
1.956344205299876648e+01,4.442081299192523147e+00,-6.909208348669292239e-03,1.447343819343064411e+02,2.895425945014233893e-01
1.965171068590933601e+01,4.468343986804057977e+00,-9.114123300923518758e-03,1.097198235071794272e+02,2.888044880443271789e-01
1.974017945518926709e+01,4.494585348885385301e+00,-1.128114880932142537e-02,8.864345439479680522e+01,2.878631052053116646e-01
1.982889194646827136e+01,4.520798458125905306e+00,-1.340231089346978141e-02,7.461399813425053651e+01,2.867210160473872560e-01
1.991789174537606044e+01,4.546976387215019066e+00,-1.547000678847921910e-02,6.464121274624891100e+01,2.853812844801688064e-01
2.000722243754234597e+01,4.573112208842128545e+00,-1.747706038958443328e-02,5.721786030996130279e+01,2.838474499824533148e-01
2.009692760859683602e+01,4.599198995696633929e+00,-1.941677220831350761e-02,5.150186597810726141e+01,2.821235067562017362e-01
2.018705084416923512e+01,4.625229820467936293e+00,-2.128296329615056784e-02,4.698593828712137821e+01,2.802138805174245739e-01
2.027763572988926200e+01,4.651197755845437598e+00,-2.307001269904306387e-02,4.334631337422192132e+01,2.781234031497112347e-01
2.036872585138662473e+01,4.677095874518537144e+00,-2.477288811922236447e-02,4.036671038061389538e+01,2.758572854632972970e-01
2.046036479429103139e+01,4.702917249176636894e+00,-2.638716957710575406e-02,3.789720595374609502e+01,2.734210883164255312e-01
2.055259614423219716e+01,4.728654952509138809e+00,-2.790906598296599359e-02,3.583065089352469101e+01,2.708206923661895527e-01
2.064546348683982302e+01,4.754302057205441301e+00,-2.933542464306687983e-02,3.408847876474627725e+01,2.680622667229612954e-01
2.073901040774362770e+01,4.779851635954948108e+00,-3.066373383564637012e-02,3.261181450895282552e+01,2.651522367858631379e-01
2.083328049257331926e+01,4.805296761447059417e+00,-3.189211869622800982e-02,3.135570921220337226e+01,2.620972515365974642e-01
2.092831732695860580e+01,4.830630506371175414e+00,-3.301933074722832040e-02,3.028528977934966449e+01,2.589041505653675301e-01
2.102416449652920249e+01,4.855845943416698063e+00,-3.404473149195769849e-02,2.937312048521303609e+01,2.555799310957748705e-01
2.112086558691481031e+01,4.880936145273027549e+00,-3.496827056645534365e-02,2.859735365235043858e+01,2.521317152656546434e-01
2.121846418374515153e+01,4.905894184629564947e+00,-3.579045900308810979e-02,2.794040724411265586e+01,2.485667179080716382e-01
2.131700387264992713e+01,4.930713134175711332e+00,-3.651233820677739217e-02,2.738800222370806026e+01,2.448922150614340765e-01
2.141652823925884874e+01,4.955386066600868666e+00,-3.713544527777983689e-02,2.692845050112687133e+01,2.411155134202269679e-01
2.151708086920162799e+01,4.979906054594437137e+00,-3.766177533418814394e-02,2.655212058185245283e+01,2.372439209185743525e-01
2.161870534810798006e+01,5.004266170845817818e+00,-3.809374149314741914e-02,2.625103129289327697e+01,2.332847186180983245e-01
2.172144526160760591e+01,5.028459488044411785e+00,-3.843413316292054738e-02,2.601853919173994001e+01,2.292451340497251855e-01
2.182534419533022074e+01,5.052479078879619223e+00,-3.868607327940164903e-02,2.584909542970980922e+01,2.251323161366031445e-01
2.193044573490553617e+01,5.076318016040842984e+00,-3.885297509170035357e-02,2.573805474715414476e+01,2.209533118025056031e-01
2.203679346596325672e+01,5.099969372217483254e+00,-3.893849906343268413e-02,2.568152404567397440e+01,2.167150443473798427e-01
2.214443097413310113e+01,5.123426220098940220e+00,-3.894651041089448873e-02,2.567624132302930207e+01,2.124242936493943024e-01
2.225340184504477392e+01,5.146681632374615845e+00,-3.888103774797668777e-02,2.571947812920807408e+01,2.080876782312616191e-01
2.236374966432798317e+01,5.169728681733909426e+00,-3.874623325213080033e-02,2.580896040894520382e+01,2.037116392080390026e-01
2.247551801761244405e+01,5.192560440866223814e+00,-3.854633470749982416e-02,2.594280383824492375e+01,1.993024261142812559e-01
2.258875049052786466e+01,5.215169982460960085e+00,-3.828562972199633235e-02,2.611946067653335746e+01,1.948660845905393346e-01
2.270349066870395660e+01,5.237550379207519313e+00,-3.796842235602989474e-02,2.633767583554038794e+01,1.904084458929126422e-01
2.281978213777042797e+01,5.259694703795300796e+00,-3.759900234299906607e-02,2.659645037592865791e+01,1.859351181748027104e-01
2.293766848335699393e+01,5.281596028913707386e+00,-3.718161702664117552e-02,2.689501102879644279e+01,1.814514794772390804e-01
2.305719329109335547e+01,5.303247427252138380e+00,-3.672044608877057803e-02,2.723278463400281169e+01,1.769626723531978196e-01
2.317840014660923131e+01,5.324641971499996629e+00,-3.621957909353405725e-02,2.760937661416724254e+01,1.724736000422064375e-01
2.330133263553432954e+01,5.345772734346681432e+00,-3.568299583159337263e-02,2.802455277913100318e+01,1.679889241041885306e-01
2.342603434349835823e+01,5.366632788481595639e+00,-3.511454940994938878e-02,2.847822389304699797e+01,1.635130634158861729e-01
2.355254885613102900e+01,5.387215206594138550e+00,-3.451795200063112468e-02,2.897043254425164349e+01,1.590501944292226633e-01
2.368091975906205349e+01,5.407513061373712127e+00,-3.389676313421127046e-02,2.950134194349435290e+01,1.546042525885189534e-01
2.381119063792113622e+01,5.427519425509716555e+00,-3.325438040198304412e-02,3.007122634407488349e+01,1.501789348024414883e-01
2.394340507833799592e+01,5.447227371691553799e+00,-3.259403241342910540e-02,3.068046283184000345e+01,1.457777028667945618e-01
2.407760666594233712e+01,5.466629972608624932e+00,-3.191877384303856008e-02,3.132952427676348961e+01,1.414037877356451034e-01
2.421383898636387144e+01,5.485720300950330142e+00,-3.123148239221840150e-02,3.201897327323658260e+01,1.370601945406294819e-01
2.435214562523231052e+01,5.504491429406069614e+00,-3.053485748759194110e-02,3.274945692497033178e+01,1.327497082615102797e-01
2.449257016817735888e+01,5.522936430665247087e+00,-2.983142053593979687e-02,3.352170235390691033e+01,1.284748999549728821e-01
2.463515620082873525e+01,5.541048377417261861e+00,-2.912351655796422897e-02,3.433651283181103508e+01,1.242381334531511144e-01
2.477994730881614771e+01,5.558820342351514121e+00,-2.841331702749644653e-02,3.519476444908804780e+01,1.200415724483191726e-01
2.492698707776929723e+01,5.576245398157406719e+00,-2.770282374927815483e-02,3.609740324850663740e+01,1.158871878854656617e-01
2.507631909331790609e+01,5.593316617524338952e+00,-2.699387361661358814e-02,3.704544276241043832e+01,1.117767655899635643e-01
2.522798694109167883e+01,5.610027073141713672e+00,-2.628814409962193857e-02,3.803996190109067044e+01,1.077119140631744021e-01
2.538203420672032706e+01,5.626369837698929288e+00,-2.558715932516267971e-02,3.908210314759675441e+01,1.036940723844862050e-01
2.553850447583356242e+01,5.642337983885390429e+00,-2.489229662044267419e-02,4.017307102064479807e+01,9.972451816390991153e-02
2.569744133406108944e+01,5.657924584390494616e+00,-2.420479340356259182e-02,4.131413077265987255e+01,9.580437549487698379e-02
2.585888526891016070e+01,5.673123299285204091e+00,-2.309230289677655437e-02,4.330447268382182813e+01,9.195856488751370794e-02
2.602284075221442805e+01,5.687934616951115352e+00,-2.184019971711910132e-02,4.578712708456441050e+01,8.826155744383136492e-02
2.618928901988908109e+01,5.702363431131522553e+00,-2.067209407770043833e-02,4.837439285257161004e+01,8.471159533781365270e-02
2.635821092058401405e+01,5.716414708992415328e+00,-1.958106858889353472e-02,5.106973582469366590e+01,8.130129488933215964e-02
2.652958730294911049e+01,5.730093417699785086e+00,-1.856087141865148810e-02,5.387678075260614463e+01,7.802376276615313744e-02
2.670339901563426110e+01,5.743404524419620572e+00,-1.760584352877649778e-02,5.679932338178028317e+01,7.487255677894887052e-02
2.687962690728934945e+01,5.756352996317912307e+00,-1.671085475710057389e-02,5.984134351805625585e+01,7.184165031809838786e-02
2.705825182656426620e+01,5.768943800560650814e+00,-1.587124756930333863e-02,6.300701917939363028e+01,6.892540005095899869e-02
2.723925462210889847e+01,5.781181904313825726e+00,-1.508278747289932761e-02,6.630074194155388057e+01,6.611851654231332143e-02
2.742261614257313340e+01,5.793072274743427563e+00,-1.434161922888506531e-02,6.972713359910763131e+01,6.341603749921764788e-02
2.760831723660686166e+01,5.804619879015445960e+00,-1.364422811782573311e-02,7.329106427746785357e+01,6.081330337523055407e-02
2.779633875285996680e+01,5.815829684295870550e+00,-1.298740562025567195e-02,7.699767214788151648e+01,5.830593509861274615e-02
2.798666153998233952e+01,5.826706657750693630e+00,-1.236821895905669717e-02,8.085238491575574926e+01,5.588981371510531870e-02
2.817926644662386693e+01,5.837255766545903057e+00,-1.178398402637115781e-02,8.486094327369407608e+01,5.356106175877956704e-02
2.837413432143443970e+01,5.847481977847489354e+00,-1.123224128161365472e-02,8.902942653457112954e+01,5.131602618461282572e-02
2.857124601306393785e+01,5.857390258821443041e+00,-1.071073426194631140e-02,9.336428068735261832e+01,4.915126271422830956e-02
2.877058237016225561e+01,5.866985576633753752e+00,-1.021739039358531345e-02,9.787234914972226818e+01,4.706352146194458380e-02
2.897212424137928011e+01,5.876272898450412896e+00,-9.750303832691436731e-03,1.025609065275624090e+02,4.504973372217380839e-02
2.917585247536489490e+01,5.885257191437409219e+00,-9.307720099356245683e-03,1.074376957327244355e+02,4.310699981151139282e-02
2.938174792076899422e+01,5.893943422760733242e+00,-8.888022298163909124e-03,1.125109688582329852e+02,4.123257786977078260e-02
2.958979142624146164e+01,5.902336559586374598e+00,-8.489718744689752836e-03,1.177895322651874039e+02,3.942387353390556376e-02
2.979996384043218782e+01,5.910441569080323809e+00,-8.111431839685328757e-03,1.232827963994570837e+02,3.767843040737464677e-02
3.001224601199105635e+01,5.918263418408571397e+00,-7.751888052099222687e-03,1.290008309303690908e+02,3.599392125517419938e-02
3.022661878956795789e+01,5.925807074737106994e+00,-7.409908888918812463e-03,1.349544258898318390e+02,3.436813986159478751e-02
3.044306302181278312e+01,5.933077505231921123e+00,-7.084402744453108594e-03,1.411551595909722039e+02,3.279899349386157514e-02
3.066155955737540495e+01,5.940079677059002528e+00,-6.774357534417965558e-03,1.476154742231090893e+02,3.128449592026534554e-02
3.088208924490573182e+01,5.946818557384342618e+00,-6.478834031294336201e-03,1.543487601580404771e+02,2.982276093626725147e-02
3.110463293305364374e+01,5.953299113373931917e+00,-6.196959827132138970e-03,1.613694501651764313e+02,2.841199635642801744e-02
3.132917147046902429e+01,5.959526312193759168e+00,-5.927923858456231321e-03,1.686931249249249163e+02,2.705049843392593259e-02
3.155568570580176413e+01,5.965505121009814893e+00,-5.670971435362481654e-03,1.763366314568786493e+02,2.573664667294500025e-02
3.178415648770175395e+01,5.971240506988089614e+00,-5.425399723409126893e-03,1.843182163491606786e+02,2.446889900237269114e-02
3.201456466481887730e+01,5.976737437294572963e+00,-5.190553632633162530e-03,1.926576759968283170e+02,2.324578728208926900e-02
3.224689108580302133e+01,5.982000879095255463e+00,-4.965822073056424570e-03,2.013765264417756100e+02,2.206591311569119224e-02
3.248111659930408024e+01,5.987035799556126747e+00,-4.750634540480192826e-03,2.104981958681503329e+02,2.092794394579918296e-02
3.271722205397193761e+01,5.991847165843177336e+00,-4.544458000277857082e-03,2.200482433634237793e+02,1.983060941018563450e-02
3.295518829845647701e+01,5.996439945122397752e+00,-4.346794040348448719e-03,2.300546082279614382e+02,1.877269793883879628e-02
3.319499618140758912e+01,6.000819104559776740e+00,-4.157176267447115076e-03,2.405478949330409648e+02,1.775305357378416035e-02
3.343662655147517171e+01,6.004989611321304821e+00,-3.975167923811940077e-03,2.515616998240068938e+02,1.677057299502561147e-02
3.368006025730909414e+01,6.008956432572973405e+00,-3.800359703402446214e-03,2.631329868866634456e+02,1.582420273736630245e-02
3.392527814755926130e+01,6.012724535480771237e+00,-3.632367749191767279e-03,2.753025213987511393e+02,1.491293658413720552e-02
3.417226107087554965e+01,6.016298887210688839e+00,-3.470831814843949436e-03,2.881153721488981319e+02,1.403581312501264028e-02
3.442098987590784986e+01,6.019684454928715844e+00,-3.315413575788738864e-03,3.016214952193707290e+02,1.319191346613817276e-02
3.467144541130605262e+01,6.022886205800842774e+00,-3.165795076203363392e-03,3.158764152224495660e+02,1.238035908174893972e-02
3.492360852572004148e+01,6.025909106993060149e+00,-3.021677299745565998e-03,3.309420235192562814e+02,1.160030979732275085e-02
3.517746006779971424e+01,6.028758125671357604e+00,-2.882778853073756503e-03,3.468875175540268287e+02,1.085096189510285219e-02
3.543298088619494024e+01,6.031438229001725659e+00,-2.748834752254888502e-03,3.637905112992670524e+02,1.013154633354594950e-02
3.569015182955563148e+01,6.033954384150153061e+00,-2.619595303113167115e-03,3.817383543219766580e+02,9.441327072908971621e-03
3.594895374653165732e+01,6.036311558282631218e+00,-2.494825067425730791e-03,4.008297066823380987e+02,8.779599499789764172e-03
3.620936748577290132e+01,6.038514718565150652e+00,-2.374301907636083148e-03,4.211764294944386506e+02,8.145688943986350780e-03
3.647137389592926837e+01,6.040568832163700108e+00,-2.257816103442291788e-03,4.429058675218893200e+02,7.538949281543456601e-03
3.673495382565064205e+01,6.042478866244270108e+00,-2.145169534233330472e-03,4.661636220548850247e+02,6.958761618315567089e-03
3.700008812358689170e+01,6.044249787972851173e+00,-2.036174921901192075e-03,4.911169414984702826e+02,6.404533048798809192e-03
3.726675763838792932e+01,6.045886564515432937e+00,-1.930655129055217772e-03,5.179588964132389037e+02,5.875695485371862717e-03
3.753494321870363848e+01,6.047394163038005921e+00,-1.828442508114534824e-03,5.469135592516860243e+02,5.371704553442379314e-03
3.780462571318390275e+01,6.048777550706559758e+00,-1.729378297159614355e-03,5.782424826554326955e+02,4.892038548322296884e-03
3.807578597047860569e+01,6.050041694687084970e+00,-1.633312058789862997e-03,6.122528726940948900e+02,4.436197449957045812e-03
3.834840483923763088e+01,6.051191562145571190e+00,-1.540101158564432735e-03,6.493079980097705857e+02,4.003701991910118413e-03
3.862246316811088320e+01,6.052232120248008940e+00,-1.449610279902306459e-03,6.898405825787831418e+02,3.594092781259948348e-03
3.889794180574824622e+01,6.053168336160387852e+00,-1.361710972588027176e-03,7.343702299023337901e+02,3.206929466301021523e-03
3.917482160079958931e+01,6.054005177048699338e+00,-1.276281232274333001e-03,7.835263691984250727e+02,2.841789949158085408e-03
3.945308340191482444e+01,6.054747610078932141e+00,-1.193205108595012023e-03,8.380788791438303633e+02,2.498269640622505141e-03
3.973270805774382097e+01,6.055400602417075895e+00,-1.112372339702659375e-03,8.989795631445700792e+02,2.175980754704460486e-03
4.001367641693647670e+01,6.055969121229122010e+00,-1.033678011228937816e-03,9.674192438427726302e+02,1.874551640565933321e-03
