x_m,y_m,curvature_1_per_m,radius_m,heading_rad
1.371378152143207174e+01,3.594175861059244692e+00,8.556008109472150458e-03,1.168769345710324927e+02,1.791081952032201330e-01
1.387458584172222942e+01,3.623404275341047587e+00,8.319119247893828548e-03,1.202050325523549219e+02,1.804871875731867414e-01
1.403489369861428493e+01,3.652767364607436562e+00,8.085279127875346500e-03,1.236815679686720273e+02,1.818239103806491841e-01
1.419467450394256325e+01,3.682251253689302395e+00,7.854102435016016223e-03,1.273219961509148277e+02,1.831187888915675466e-01
1.435389766954139468e+01,3.711842067417533642e+00,7.625202342808634973e-03,1.311440608449039757e+02,1.843722039139117919e-01
1.451253260724509886e+01,3.741525930623020635e+00,7.398188930158097233e-03,1.351682160918578006e+02,1.855844917752754730e-01
1.467054872888800787e+01,3.771288968136651043e+00,7.172667532413412594e-03,1.394181447112921717e+02,1.867559441702533185e-01
1.482791544630444847e+01,3.801117304789316531e+00,6.948237012275187280e-03,1.439214002391308611e+02,1.878868078733615943e-01
1.498460217132874206e+01,3.830997065411905211e+00,6.724487935678765717e-03,1.487102080582527890e+02,1.889772843124220558e-01
1.514057831579522251e+01,3.860914374835306528e+00,6.501000636276872170e-03,1.538224737926961154e+02,1.900275289964090675e-01
1.529581329153820946e+01,3.890855357890409927e+00,6.277343150424010386e-03,1.593030643756433449e+02,1.910376507907556032e-01
1.545027651039203320e+01,3.920806139408104851e+00,6.053069002562590228e-03,1.652054519082214483e+02,1.920077110320172753e-01
1.560393738419102050e+01,3.950752844219280746e+00,5.827714818585599810e-03,1.715938461523246588e+02,1.929377224725943862e-01
1.575676532476949809e+01,3.980681597154827944e+00,5.600797742053090222e-03,1.785459939914611027e+02,1.938276480448888894e-01
1.590872974396178741e+01,4.010578523045634114e+00,5.371812625010839205e-03,1.861569026708153558e+02,1.946773994328102053e-01
1.605980005360222407e+01,4.040429746722589144e+00,5.140228961530058857e-03,1.945438632177848319e+02,1.954868354369234396e-01
1.620994566552512239e+01,4.070221393016582923e+00,4.905487527874051804e-03,2.038533365578408905e+02,1.962557601177246369e-01
1.635913599156481979e+01,4.099939586758504895e+00,4.666996688304165912e-03,2.142705613025337925e+02,1.969839206995130099e-01
1.650734044355564123e+01,4.129570452779244505e+00,4.424128319845973753e-03,2.260332268198800989e+02,1.976710052150671415e-01
1.665452843333190813e+01,4.159100115909691198e+00,4.176213302709647947e-03,2.394513707791628008e+02,1.983166398687972454e-01
1.680066937272795258e+01,4.188514700980733529e+00,3.922536515329052773e-03,2.549370786204426906e+02,1.989203860931801904e-01
1.694573267357809954e+01,4.217800332823262721e+00,3.662331263955370588e-03,2.730501224293909104e+02,1.994817372700587454e-01
1.708968774771667398e+01,4.246943136268165553e+00,3.394773066173784135e-03,2.945705001504239817e+02,2.000001150847278975e-01
1.723250400697799734e+01,4.275929236146333245e+00,3.118972695320468107e-03,3.206183887086745017e+02,2.004748654765791394e-01
1.737415086319640878e+01,4.304744757288655244e+00,2.833968378216769179e-03,3.528620882598677895e+02,2.009052541453548446e-01
1.751459772820622618e+01,4.333375824526020104e+00,2.538717021489799754e-03,3.938997499662913242e+02,2.012904615666759323e-01
1.765381401384177451e+01,4.361808562689317270e+00,2.232084321509989703e-03,4.480117486437550269e+02,2.016295774643560024e-01
1.779176913193738585e+01,4.390029096609437076e+00,1.912833589028121702e-03,5.227846299520927005e+02,2.019215946799562955e-01
1.792843249432738872e+01,4.418023551117268077e+00,1.579613091190267904e-03,6.330664170720954189e+02,2.021654023719407500e-01
1.806378154493334520e+01,4.445779389665752035e+00,1.091412034894765834e-03,9.162442487602037318e+02,2.023518457826785910e-01
1.819784712499285106e+01,4.473292974867235650e+00,5.492073325551272232e-04,1.820805988418998368e+03,2.024644767946854329e-01
1.833068185876410539e+01,4.500564299677070501e+00,-1.953481615409597273e-05,5.119065324760297517e+04,2.025007446983134451e-01
1.846233843476199965e+01,4.527593367759584098e+00,-6.141467043760598507e-04,1.628275447665141201e+03,2.024585042116845146e-01
1.859286954150143245e+01,4.554380182779104835e+00,-1.233780373033488940e-03,8.105170270631762151e+02,2.023357154922389989e-01
1.872232786749729883e+01,4.580924748399961999e+00,-1.877402515597145294e-03,5.326508256445634970e+02,2.021304568587034278e-01
1.885076610126449737e+01,4.607227068286482208e+00,-2.543790982942068651e-03,3.931140595692463080e+02,2.018409375022305052e-01
1.897823693131792666e+01,4.633287146102994747e+00,-3.231533066766118217e-03,3.094506475221455162e+02,2.014655100813827482e-01
1.910479304617247820e+01,4.659104985513828012e+00,-3.939025724922163608e-03,2.538698830203147168e+02,2.010026830894950656e-01
1.923048713434305057e+01,4.684680590183310400e+00,-4.664477891914561511e-03,2.143862664100963968e+02,2.004511328779111923e-01
1.935537188434454237e+01,4.710013963775769419e+00,-5.405914992732021099e-03,1.849825610177831834e+02,1.998097152148293476e-01
1.947949998469184862e+01,4.735105109955533464e+00,-6.161185748285729832e-03,1.623064197144578884e+02,1.990774762571894119e-01
1.960292412389986438e+01,4.759954032386930045e+00,-6.927971326312991167e-03,1.443423987916808642e+02,1.982536628123418576e-01
1.972569699048348824e+01,4.784560734734289333e+00,-7.703796853185907074e-03,1.298061227544505982e+02,1.973377317672978803e-01
1.984787127295761522e+01,4.808925220661938837e+00,-8.486045260298917189e-03,1.178405216241770859e+02,1.963293585662781449e-01
1.996949965983714392e+01,4.833047493834206065e+00,-9.271973394436238206e-03,1.078519056795463058e+02,1.952284446221299041e-01
2.009063483963697294e+01,4.856927557915420302e+00,-1.005873027573010552e-02,9.941612634875187382e+01,1.940351235540093977e-01
2.021132950087199021e+01,4.880565416569908166e+00,-1.084337734063846141e-02,9.222218950660622738e+01,1.927497661525247874e-01
2.033163633205710141e+01,4.903961073461999831e+00,-1.162291046202200070e-02,8.603697010895093911e+01,1.913729839842562563e-01
2.045160802170719805e+01,4.927114532256022805e+00,-1.239428349517707889e-02,8.068235653873212243e+01,1.899056315601183598e-01
2.057129725833717870e+01,4.950025796616304596e+00,-1.315443305889587092e-02,7.601999991354517761e+01,1.883488070062657727e-01
2.069075673046193842e+01,4.972694870207174489e+00,-1.390030422556496129e-02,7.194087149264218795e+01,1.867038511919743571e-01
2.081003912659637578e+01,4.995121756692959991e+00,-1.462887676518750783e-02,6.835794819050704518e+01,1.849723452859228789e-01
2.092919713525538583e+01,5.017306459737990387e+00,-1.533719156610336039e-02,6.520098517971793228e+01,1.831561067302831247e-01
2.104828344495386361e+01,5.039248983006593186e+00,-1.602237684098978959e-02,6.241271254098305832e+01,1.812571836406880466e-01
2.116735074420670770e+01,5.060949330163095894e+00,-1.668167372113754307e-02,5.994602320586622568e+01,1.792778476591534997e-01
2.128645172152881671e+01,5.082407504871827797e+00,-1.731246084543803382e-02,5.776186348825780215e+01,1.772205853060207781e-01
2.140563906543508210e+01,5.103623510797117291e+00,-1.791227756313273564e-02,5.582762976262784349e+01,1.750880878956058151e-01
2.152496546444040604e+01,5.124597351603291884e+00,-1.847884539100931242e-02,5.411593521349225711e+01,1.728832400981094863e-01
2.164448360705968000e+01,5.145329030954680860e+00,-1.901008739592610630e-02,5.260365084982732498e+01,1.706091072471210834e-01
2.176424618180780612e+01,5.165818552515611728e+00,-1.950414521156108860e-02,5.127115231931567507e+01,1.682689215073849831e-01
2.188430587719967590e+01,5.186065919950412884e+00,-1.995939344310476357e-02,5.010172292312135767e+01,1.658660670311059848e-01
2.200471538175018793e+01,5.206071136923411835e+00,-2.037445126400740103e-02,4.908107644432885763e+01,1.634040642426695666e-01
2.212552738397423724e+01,5.225834207098937867e+00,-2.074819106342891753e-02,4.819697278393659445e+01,1.608865534010340825e-01
2.224679457238672242e+01,5.245355134141319375e+00,-2.107974406017648974e-02,4.743890614351356305e+01,1.583172775960494383e-01
2.236856963550253852e+01,5.264633921714882980e+00,-2.136850285703293523e-02,4.679785040115122996e+01,1.557000653394594036e-01
2.249090526183658412e+01,5.283670573483958854e+00,-2.161412096686129644e-02,4.626604993713123548e+01,1.530388129133091746e-01
2.261385413990375426e+01,5.302465093112874506e+00,-2.181650939715356133e-02,4.583684684821632516e+01,1.503374666379179991e-01
2.273746895821894043e+01,5.321017484265958331e+00,-2.197583043132889449e-02,4.550453750200006908e+01,1.476000052185558742e-01
2.286180240529705188e+01,5.339327750607537837e+00,-2.209248879179924116e-02,4.526425290622762532e+01,1.448304223246182076e-01
2.298690716965297298e+01,5.357395895801942309e+00,-2.216712041053522236e-02,4.511185853101319054e+01,1.420327095475916457e-01
2.311283593980160944e+01,5.375221923513499256e+00,-2.220057906675151210e-02,4.504387011677729191e+01,1.392108398746701170e-01
2.323964140425785274e+01,5.392805837406537961e+00,-2.219392117781468499e-02,4.505738269448357869e+01,1.363687518037720037e-01
2.336737625153659792e+01,5.410147641145385045e+00,-2.214838904824935339e-02,4.515001058639258957e+01,1.335103342132015203e-01
2.349609317015274357e+01,5.427247338394369791e+00,-2.206539289273416748e-02,4.531983658125962222e+01,1.306394120855935703e-01
2.362584484862118472e+01,5.444104932817820597e+00,-2.194649195243602441e-02,4.556536881462741917e+01,1.277597331713913598e-01
2.375668397545682353e+01,5.460720428080064970e+00,-2.179337502034804988e-02,4.588550415281338957e+01,1.248749556622314877e-01
2.388866323917455148e+01,5.477093827845432195e+00,-2.160784068108302994e-02,4.627949709363915787e+01,1.219886369295577061e-01
2.402183532828926715e+01,5.493225135778249779e+00,-2.139177755458852512e-02,4.674693336952265099e+01,1.191042233688305724e-01
2.415625293131586560e+01,5.509114355542846120e+00,-2.114714481236406804e-02,4.728770757815644288e+01,1.162250413751098471e-01
2.429196873676924184e+01,5.524761490803548725e+00,-2.087595320991733616e-02,4.790200427949511663e+01,1.133542894617917546e-01
2.442903543316429449e+01,5.540166545224687766e+00,-2.058024685136624482e-02,4.859028209049949965e+01,1.104950315210869033e-01
2.456750570901592567e+01,5.555329522470589865e+00,-2.026208587224638882e-02,4.935326038518725511e+01,1.076501912125960858e-01
2.470743225283901978e+01,5.570250426205584304e+00,-1.992353019564456831e-02,5.019190827028271684e+01,1.048225474552143266e-01
2.484886775314848251e+01,5.584929260093997705e+00,-1.956662448561386283e-02,5.110743555871062682e+01,1.020147309876658082e-01
2.499186489845920889e+01,5.599366027800160239e+00,-1.919338439120704329e-02,5.210128550638126654e+01,9.922922195430958214e-02
2.513647637728609396e+01,5.613560732988398527e+00,-1.880578414506864013e-02,5.317512911378522489e+01,9.646834846549136311e-02
2.528275487814402922e+01,5.627513379323041853e+00,-1.840574555290800524e-02,5.433086082416289742e+01,9.373428607565013893e-02
2.543075308954792391e+01,5.641223970468418614e+00,-1.799512838478388790e-02,5.557059547547148526e+01,9.102905811759848254e-02
2.558052370001266596e+01,5.654692510088856316e+00,-1.757572215629059006e-02,5.689666638489084249e+01,8.835453682783654672e-02
2.573211939805315396e+01,5.667919001848684246e+00,-1.714923926766529286e-02,5.831162446286986523e+01,8.571244519536035111e-02
2.588559287218428295e+01,5.680903449412229023e+00,-1.671730945165005380e-02,5.981823826927464438e+01,8.310435946511078587e-02
2.604099681092094798e+01,5.693645856443820819e+00,-1.628147546666429760e-02,6.141949493751116051e+01,8.053171222688350339e-02
2.619838390277805473e+01,5.706146226607786254e+00,-1.584318996041698263e-02,6.311860190393630887e+01,7.799579602108015763e-02
2.635780683627048759e+01,5.718404563568454613e+00,-1.540381342039158670e-02,6.491898938974415501e+01,7.549776739402479231e-02
2.651931829991315226e+01,5.730420870990153404e+00,-1.496461312149620707e-02,6.682431359107644653e+01,7.303865133758730144e-02
2.668297098222093666e+01,5.742195152537211911e+00,-1.452676297737150700e-02,6.883846054056988351e+01,7.061934605043913848e-02
2.684881757170874650e+01,5.753727411873956754e+00,-1.409134420015147049e-02,7.096555061008663756e+01,6.824062796131707964e-02
2.701691075689147326e+01,5.765017652664718106e+00,-1.365934667361725675e-02,7.320994363013562634e+01,6.590315695808257601e-02
2.718730322628401552e+01,5.776065878573822587e+00,-1.323167094641222556e-02,7.557624460659297938e+01,6.360748177005247361e-02
2.736004766840126479e+01,5.786872093265599482e+00,-1.280913075503424016e-02,7.806931001988408525e+01,6.135404545494793638e-02
2.753519677175812319e+01,5.797436300404376297e+00,-1.239245599043997323e-02,8.069425469587619659e+01,5.914319094579491287e-02
2.771280322486948933e+01,5.807758503654483206e+00,-1.198229602704699651e-02,8.345645924143030925e+01,5.697516661713239450e-02
2.789291971625025468e+01,5.817838706680245053e+00,-1.157922333848516137e-02,8.636157804093481616e+01,5.485013183389375602e-02
2.807559893441531429e+01,5.827676913145992899e+00,-1.118373733043175229e-02,8.941554781324559542e+01,5.276816245026232782e-02
2.826089356787957030e+01,5.837273126716054250e+00,-1.079626832709009582e-02,9.262459673133454885e+01,5.072925622962807385e-02
2.844885630515791419e+01,5.846627351054756616e+00,-1.041718165418683249e-02,9.599525410964528760e+01,4.873333816044692068e-02
2.863953983476524812e+01,5.855739589826429281e+00,-1.004678176764101614e-02,9.953436066669934235e+01,4.678026564630554524e-02
2.883299684521646356e+01,5.864609846695399753e+00,-9.685316383190959236e-03,1.032490793729276533e+02,4.486983355179540583e-02
2.902928002502645910e+01,5.873238125325996428e+00,-9.332980568167439581e-03,1.071469068960413722e+02,4.300177908889039891e-02
2.922844206271012979e+01,5.881624429382547703e+00,-8.989920762207195132e-03,1.112356856585331144e+02,4.117578653138868894e-02
2.943053564678237422e+01,5.889768762529382862e+00,-8.656238698960034075e-03,1.155236165241308157e+02,3.939149174761936989e-02
2.963561346575809097e+01,5.897671128430827636e+00,-8.331995205721410419e-03,1.200192721322403600e+02,3.764848654402482703e-02
2.984372220288458166e+01,5.905331697994959939e+00,-7.902335355980939086e-03,1.265448699596307165e+02,3.595453844162683349e-02
3.005483873017353247e+01,5.912752586338410943e+00,-7.449117558960566959e-03,1.342440889252844158e+02,3.433383139314380439e-02
3.026889488012972507e+01,5.919937162905917205e+00,-7.031226142236017031e-03,1.422227047986807520e+02,3.278385435991932467e-02
3.048582173459951861e+01,5.926888818047682861e+00,-6.645210665939186093e-03,1.504843187478793425e+02,3.130033816256582585e-02
3.070555037542925803e+01,5.933610942113910269e+00,-6.288018937001899067e-03,1.590325999362838729e+02,2.987935706759419982e-02
3.092801188446529181e+01,5.940106925454803566e+00,-5.956944168160044524e-03,1.678713064569271864e+02,2.851729526359650380e-02
3.115313734355397202e+01,5.946380158420567774e+00,-5.649580008915163279e-03,1.770043080055469034e+02,2.721081719504172408e-02
3.138085783454164357e+01,5.952434031361405253e+00,-5.363782152231579871e-03,1.864356104738433544e+02,2.595684124702158854e-02
3.161110443927466207e+01,5.958271934627520139e+00,-5.097635453641144281e-03,1.961693826665692484e+02,2.475251634885925617e-02
3.184380823959937601e+01,5.963897258569115678e+00,-4.849425687114134777e-03,2.062099853715037057e+02,2.359520112696528171e-02
3.207890031736212677e+01,5.969313393536396006e+00,-4.617615213937335122e-03,2.165620030403795511e+02,2.248244528983338320e-02
3.231631175440926995e+01,5.974523729879566147e+00,-4.400821964239033310e-03,2.272302783720801358e+02,2.141197297234611815e-02
3.255597363258716115e+01,5.979531657948827572e+00,-4.197801231444058499e-03,2.382199501275567570e+02,2.038166780401470118e-02
3.279781703374214175e+01,5.984340568094385304e+00,-4.007429862330084795e-03,2.495364945497907740e+02,1.938955949755537950e-02
3.304177303972056023e+01,5.988953850666442591e+00,-3.828692493042345091e-03,2.611857708126835860e+02,1.843381178124594427e-02
3.328777273236876511e+01,5.993374896015203568e+00,-3.660669537223121967e-03,2.731740709811711554e+02,1.751271152158114658e-02
3.353574719353311195e+01,5.997607094490872370e+00,-3.502526678565934509e-03,2.855081750324989684e+02,1.662465890249078052e-02
3.378562750505994927e+01,6.001653836443651358e+00,-3.353505658402586471e-03,2.981954115671125578e+02,1.576815854432390279e-02
3.403734474879562555e+01,6.005518512223745553e+00,-3.212916180810166441e-03,3.112437249289960732e+02,1.494181146037317637e-02
3.429083000658648928e+01,6.009204512181358204e+00,-3.080128784340560068e-03,3.246617495619083229e+02,1.414430776127713167e-02
3.454601436027888894e+01,6.012715226666692558e+00,-2.954568551760766281e-03,3.384588925527055494e+02,1.337442002849767789e-02
3.480282889171917304e+01,6.016054046029953639e+00,-2.835709547905229493e-03,3.526454254592862867e+02,1.263099728747872109e-02
3.506120468275369717e+01,6.019224360621343806e+00,-2.723069891497055701e-03,3.672325866928932783e+02,1.191295951926187903e-02
3.532107281522880271e+01,6.022229560791068081e+00,-2.616207380095698139e-03,3.822326959277291962e+02,1.121929265644554946e-02
3.558236437099083815e+01,6.025073036889328826e+00,-2.514715598585516923e-03,3.976592822514332397e+02,1.054904401557545286e-02
3.584501043188615910e+01,6.027758179266330174e+00,-2.418220451170060951e-03,4.135272280557167051e+02,9.901318123475144270e-03
3.610894207976111403e+01,6.030288378272276262e+00,-2.326377064958888227e-03,4.298529310069827716e+02,9.275272899772875335e-03
3.637409039646205855e+01,6.032667024257371224e+00,-2.238867020156712958e-03,4.466544868439767697e+02,8.670116162048545003e-03
3.664038646383532694e+01,6.034897507571818309e+00,-2.155395867778375687e-03,4.639518962383122584e+02,8.085102423688764889e-03
3.690776136372728899e+01,6.036983218565820764e+00,-2.075690900875788725e-03,4.817672995425637055e+02,7.519529957768392864e-03
3.717614617798427190e+01,6.038927547589582723e+00,-1.999499149605280055e-03,5.001252439629241167e+02,6.972738103128457189e-03
3.744547198845263836e+01,6.040733884993308322e+00,-1.926585574195597943e-03,5.190529885585420971e+02,6.444104791343805566e-03
3.771566987697873685e+01,6.042405621127200810e+00,-1.856731433089641326e-03,5.385808535249377655e+02,5.933044275511329194e-03
3.798667092540890877e+01,6.043946146341463432e+00,-1.789732806303551962e-03,5.587426215119579638e+02,5.439005043777206047e-03
3.825840621558951682e+01,6.045358850986301213e+00,-1.725399256439609421e-03,5.795760003186259155e+02,4.961467902291627485e-03
3.853080682936689527e+01,6.046647125411916512e+00,-1.663552611858731432e-03,6.011231582767156851e+02,4.499944213858522550e-03
3.880380384858740683e+01,6.047814359968514353e+00,-1.604025858309955036e-03,6.234313460841754022e+02,4.053974279960607767e-03
3.907732835509739289e+01,6.048863945006297982e+00,-1.546662126866816611e-03,6.465536219120921260e+02,3.623125855106002109e-03
3.935131143074320903e+01,6.049799270875470647e+00,-1.491313767366637217e-03,6.705497004602865445e+02,3.206992783581446346e-03
3.962568415737120375e+01,6.050623727926236484e+00,-1.437841497716109244e-03,6.954869515092005940e+02,2.805193749722977373e-03
3.990037761682771134e+01,6.051340706508799627e+00,-1.386113620438556666e-03,7.214415797195665618e+02,2.417371133742807817e-03
4.017532289095910869e+01,6.051953596973362437e+00,-1.336005298714881308e-03,7.485000253830664860e+02,2.043189965992865502e-03
4.045045106161172299e+01,6.052465789670130825e+00,-1.287397884928044491e-03,7.767606360918421160e+02,1.682336973311911957e-03
4.072569321063190984e+01,6.052880674949306261e+00,-1.240178295374440602e-03,8.063356726446137372e+02,1.334519711803866873e-03
4.100098041986601771e+01,6.053201643161093770e+00,-1.194238425366435244e-03,8.373537300084478829e+02,9.994657810390241998e-04
4.127624377116040222e+01,6.053432084655696599e+00,-1.149474599428923754e-03,8.699626772934477685e+02,6.769221152638682688e-04
4.155141434636140474e+01,6.053575389783318883e+00,-1.105787051697175189e-03,9.043332515651978838e+02,3.666543477577809628e-04
4.182642322731538087e+01,6.053634948894164758e+00,-1.063079431960560831e-03,9.406634818959595350e+02,6.844624499067160426e-05
4.210120149586867910e+01,6.053614152338436583e+00,-1.021258333072407910e-03,9.791841766338853859e+02,-2.179007922782624296e-04
4.237568023386764793e+01,6.053516390466339381e+00,-9.802328356646827865e-04,1.020165784715743939e+03,-4.925681633589916756e-04
4.264979052315863584e+01,6.053345053628076400e+00,-9.399140662707243955e-04,1.063927050233089176e+03,-7.557204394034656341e-04
4.292346344558798421e+01,6.053103532173850887e+00,-9.002147650721021178e-04,1.110846032301975811e+03,-1.007505674122236884e-03
4.319663008300205576e+01,6.052795216453866978e+00,-8.610488595481637650e-04,1.161374280809977563e+03,-1.248055654558079914e-03
4.346922151724719185e+01,6.052423496818328807e+00,-8.223310403192616398e-04,1.216055275758239986e+03,-1.477486092617594443e-03
4.374116883016975521e+01,6.051991763617440512e+00,-7.839763354363796580e-04,1.275548705744257632e+03,-1.695896757651503073e-03
4.401240310361608010e+01,6.051503407201403562e+00,-7.458996792792703737e-04,1.340662863625649379e+03,-1.903371549959268286e-03
4.428285541943252213e+01,6.050961817920424757e+00,-7.080154720795149006e-04,1.412398513076128438e+03,-2.099978514670548108e-03
4.455245685946542267e+01,6.050370386124704680e+00,-6.702371258802471577e-04,1.492009262672017940e+03,-2.285769795018552722e-03
4.482113850556115153e+01,6.049732502164450132e+00,-6.324765924755137254e-04,1.581086180732791263e+03,-2.460781523564460008e-03
4.508883143956603590e+01,6.049051556389862583e+00,-5.946438685326858268e-04,1.681678821422225610e+03,-2.625033649450401151e-03
4.535546674332643136e+01,6.048330939151147057e+00,-5.566464726827821804e-04,1.796472355569695765e+03,-2.778529699246190532e-03
4.562097549868869351e+01,6.047574040798505912e+00,-5.183888888557361364e-04,1.929053692117796800e+03,-2.921256468404322820e-03
