x_m,y_m,curvature_1_per_m,radius_m,heading_rad
1.155231960468892538e+01,2.732385512933264593e+00,3.929818165356085448e-03,2.544646998722875537e+02,3.625518734198679427e-02
1.174190536795679840e+01,2.739332367688918524e+00,3.864994370441168694e-03,2.587325890169033755e+02,3.699455218011121066e-02
1.193136215842073966e+01,2.746413563585606621e+00,3.801684367506749478e-03,2.630413004685677834e+02,3.772128873822646472e-02
1.212066881327814905e+01,2.753625739042291354e+00,3.739829426935147028e-03,2.673918742918488647e+02,3.843561426775036344e-02
1.230980416972643354e+01,2.760965532477934303e+00,3.679372691778545236e-03,2.717854601232628511e+02,3.913773839245748148e-02
1.249874706496300014e+01,2.768429582311497938e+00,3.620259062154003536e-03,2.762233262403641447e+02,3.982786330815384079e-02
1.268747633618525050e+01,2.776014526961944728e+00,3.562435083887032818e-03,2.807068694452905220e+02,4.050618397113416036e-02
1.287597082059058806e+01,2.783717004848236698e+00,3.505848841009599412e-03,2.852376258504129396e+02,4.117288827577660071e-02
1.306420935537642336e+01,2.791533654389336316e+00,3.450449851732413729e-03,2.898172826647274860e+02,4.182815722160018040e-02
1.325217077774015451e+01,2.799461114004206053e+00,3.396188967523303300e-03,2.944476910921884496e+02,4.247216507007976066e-02
1.343983392487919026e+01,2.807496022111807488e+00,3.343018274933299769e-03,2.991308804675774695e+02,4.310507949148576629e-02
1.362717763399093407e+01,2.815635017131103091e+00,3.290890999819961506e-03,3.038690737720295374e+02,4.372706170198729231e-02
1.381418074227279114e+01,2.823874737481055774e+00,3.239761413623305168e-03,3.086647046893535276e+02,4.433826659123001751e-02
1.400082208692216490e+01,2.832211821580627120e+00,3.189584741353640018e-03,3.135204363862131345e+02,4.493884284057397122e-02
1.418708050513646057e+01,2.840642907848779597e+00,3.140317070952441079e-03,3.184391822245851813e+02,4.552893303214841647e-02
1.437293483411308515e+01,2.849164634704475674e+00,3.091915263687272306e-03,3.234241286442783121e+02,4.610867374885601472e-02
1.455836391104944028e+01,2.857773640566677376e+00,3.044336865239540522e-03,3.284787604874061913e+02,4.667819566543106313e-02
1.474334657314293295e+01,2.866466563854346727e+00,2.997540017139464254e-03,3.336068890764282173e+02,4.723762363063063741e-02
1.492786165759096662e+01,2.875240042986446642e+00,2.951483368195955033e-03,3.388126834037466892e+02,4.778707674061046656e-02
1.511188800159094647e+01,2.884090716381938702e+00,2.906125985560186701e-03,3.441007048451271544e+02,4.832666840351070026e-02
1.529540444234027419e+01,2.893015222459785374e+00,2.861427265050052807e-03,3.494759458729445214e+02,4.885650639524867500e-02
1.547838981703636030e+01,2.902010199638949572e+00,2.817346840348518722e-03,3.549438733202957224e+02,4.937669290648803028e-02
1.566082296287660469e+01,2.911072286338392434e+00,2.773844490671940281e-03,3.605104768356204659e+02,4.988732458072413917e-02
1.584268271705841613e+01,2.920198120977077316e+00,2.730880046484133149e-03,3.661823232724734112e+02,5.038849254339598099e-02
1.602394791677919272e+01,2.929384341973965356e+00,2.688413292808642524e-03,3.719666178838443216e+02,5.088028242190330286e-02
1.620459739923634856e+01,2.938627587748019909e+00,2.646403869664397217e-03,3.778712733392483756e+02,5.136277435637527644e-02
1.638461000162727998e+01,2.947924496718202558e+00,2.604811169118868494e-03,3.839049877608866268e+02,5.183604300100267542e-02
1.656396456114939753e+01,2.957271707303475772e+00,2.563594228417200287e-03,3.900773331891195426e+02,5.230015751570970400e-02
1.674263991500010462e+01,2.966665857922801575e+00,2.522711618605430299e-03,3.963988561454384012e+02,5.275518154790320713e-02
1.692061490037680116e+01,2.976103586995142880e+00,2.482121328020029868e-03,4.028811922734223003e+02,5.320117320399707361e-02
1.709786835447690123e+01,2.985581532939461269e+00,2.441780639964169931e-03,4.095371974178129904e+02,5.363818501036581726e-02
1.727437911449779762e+01,2.995096334174719210e+00,2.401646003832663689e-03,4.163810979653750906e+02,5.406626386333596851e-02
1.745012601763690441e+01,3.004644629119879173e+00,2.361672898881489197e-03,4.234286638397762772e+02,5.448545096777405311e-02
1.762508790109162149e+01,3.014223056193903183e+00,2.321815689763561882e-03,4.306974082433878834e+02,5.489578176377658131e-02
1.779924360205935585e+01,3.023828253815753708e+00,2.282027472868666373e-03,4.382068191067528460e+02,5.529728584091091192e-02
1.797257195773751448e+01,3.033456860404392774e+00,2.242259912411231557e-03,4.459786282869599177e+02,5.568998683939248989e-02
1.814505180532349371e+01,3.043105514378782406e+00,2.202463065103541905e-03,4.540371259088461215e+02,5.607390233751777253e-02
1.831666198201470763e+01,3.052770854157885516e+00,2.162585192132432648e-03,4.624095289462066489e+02,5.644904372459857989e-02
1.848738132500855613e+01,3.062449518160664130e+00,2.122572557022827690e-03,4.711264152979649111e+02,5.681541605856323118e-02
1.865718867150244620e+01,3.072138144806080717e+00,2.082369207819641851e-03,4.802222373654172998e+02,5.717301790730395378e-02
1.882606285869378127e+01,3.081833372513096858e+00,2.041916741848254658e-03,4.897359326682650362e+02,5.752184117275366965e-02
1.899398272377996477e+01,3.091531839700675466e+00,2.001154051120201602e-03,4.997116536031907117e+02,5.786187089657156973e-02
1.916092710395840726e+01,3.101230184787778121e+00,1.960017046232154486e-03,5.101996443971512463e+02,5.819308504620179789e-02
1.932687483642650506e+01,3.110925046193368182e+00,1.918438356358737832e-03,5.212573011196640209e+02,5.851545427994387510e-02
1.949180475838166515e+01,3.120613062336406784e+00,1.876347002659530796e-03,5.329504609662294570e+02,5.882894168953423791e-02
1.965569570702129454e+01,3.130290871635856398e+00,1.833668042102743704e-03,5.453549808575265843e+02,5.913350251858479067e-02
1.981852651954280020e+01,3.139955112510680380e+00,1.790322178347255157e-03,5.585586840705705072e+02,5.942908385505546454e-02
1.998027603314358203e+01,3.149602423379839422e+00,1.746225335914410124e-03,5.726637790857331538e+02,5.971562429574905906e-02
2.014092308502105055e+01,3.159229442662296883e+00,1.701288193413982982e-03,5.877898899617326833e+02,5.999305358060969678e-02
2.030044876491692207e+01,3.168833099215438764e+00,1.707951175112138202e-03,5.854968306891696557e+02,6.026477917414933827e-02
2.045884913748759715e+01,3.178412252731295684e+00,1.725277223013308228e-03,5.796169952637729921e+02,6.053718318587956310e-02
2.061612637628965317e+01,3.187966550570903834e+00,1.742867153501564048e-03,5.737671961921580532e+02,6.081041089589117599e-02
2.077228267290004027e+01,3.197495642418807460e+00,1.760726650282575185e-03,5.679473300637052944e+02,6.108446864980520558e-02
2.092732021889569793e+01,3.206999177959550362e+00,1.778861559675457091e-03,5.621572935571468861e+02,6.135936290771389773e-02
2.108124120585357275e+01,3.216476806877677230e+00,1.797277896465424582e-03,5.563969834418078335e+02,6.163510024744516674e-02
2.123404782535060775e+01,3.225928178857731421e+00,1.815981850010610875e-03,5.506662965789867030e+02,6.191168736794562533e-02
2.138574226896374597e+01,3.235352943584257623e+00,1.834979790615940375e-03,5.449651299234930093e+02,6.218913109278727952e-02
2.153632672826993399e+01,3.244750750741799195e+00,1.854278276187731975e-03,5.392933805253496757e+02,6.246743837380330788e-02
2.168580339484611130e+01,3.254121250014900379e+00,1.873884059183493316e-03,5.336509455316726189e+02,6.274661629485835113e-02
2.183417446026922448e+01,3.263464091088105867e+00,1.893804093872236173e-03,5.280377221887366659e+02,6.302667207575952946e-02
2.198144211611621301e+01,3.272778923645958571e+00,1.914045543921517054e-03,5.224536078442466760e+02,6.330761307631412038e-02
2.212760855396402349e+01,3.282065397373003623e+00,1.934615790328425740e-03,5.168984999498206889e+02,6.358944680054051668e-02
2.227267596538960248e+01,3.291323161953784382e+00,1.955522439712744850e-03,5.113722960637027199e+02,6.387218090103938262e-02
2.241664654196989304e+01,3.300551867072845091e+00,1.976773332991614129e-03,5.058748938537214599e+02,6.415582318353221791e-02
2.255952247528183463e+01,3.309751162414729553e+00,1.998376554456234456e-03,5.004061911005073853e+02,6.444038161157474021e-02
2.270130595690237385e+01,3.318920697663982455e+00,2.020340441272364812e-03,4.949660857009933466e+02,6.472586431145326002e-02
2.284199917840845018e+01,3.328060122505147156e+00,2.042673593427790906e-03,4.895544756722044895e+02,6.501227957727244433e-02
2.298160433137701375e+01,3.337169086622767900e+00,2.065384884151281672e-03,4.841712591553728657e+02,6.529963587624317001e-02
2.312012360738500760e+01,3.346247239701388931e+00,2.088483470829209741e-03,4.788163344203824749e+02,6.558794185417994582e-02
2.325755919800937122e+01,3.355294231425554052e+00,2.111978806447561540e-03,4.734895998705795250e+02,6.587720634121754792e-02
2.339391329482705117e+01,3.364309711479807508e+00,2.135880651588911456e-03,4.681909540479642828e+02,6.616743835775742988e-02
2.352918808941499051e+01,3.373293329548693542e+00,2.160199087015793242e-03,4.629202956387921972e+02,6.645864712065457924e-02
2.366338577335013227e+01,3.382244735316755513e+00,2.184944526873954049e-03,4.576775234796102723e+02,6.675084204965663071e-02
2.379650853820941947e+01,3.391163578468537665e+00,2.210127732551133567e-03,4.524625365637612617e+02,6.704403277410692086e-02
2.392855857556979871e+01,3.400049508688584687e+00,2.235759827229405125e-03,4.472752340483809803e+02,6.733822913992480730e-02
2.405953807700820946e+01,3.408902175661439493e+00,2.261852311171584987e-03,4.421155152619244859e+02,6.763344121687649146e-02
2.418944923410160186e+01,3.417721229071647215e+00,2.288417077784937401e-03,4.369832797122565466e+02,6.792967930615054217e-02
2.431829423842691185e+01,3.426506318603751655e+00,2.315466430508319063e-03,4.318784270953424880e+02,6.822695394825355197e-02
2.444607528156108955e+01,3.435257093942296613e+00,2.343013100572041707e-03,4.268008573045759135e+02,6.852527593124163596e-02
2.457279455508107802e+01,3.443973204771825891e+00,2.371070265683025789e-03,4.217504704407962777e+02,6.882465629930460682e-02
2.469845425056381671e+01,3.452654300776884178e+00,2.399651569691592986e-03,4.167271668230240493e+02,6.912510636172096434e-02
2.482305655958625223e+01,3.461300031642014829e+00,2.428771143299960581e-03,4.117308469999789509e+02,6.942663770220236508e-02
2.494660367372532761e+01,3.469910047051762092e+00,2.458443625876865352e-03,4.067614117624214600e+02,6.972926218864756998e-02
2.506909778455798588e+01,3.478483996690670654e+00,2.488684188447198940e-03,4.018187621563765219e+02,7.003299198332711695e-02
2.519054108366117362e+01,3.487021530243283429e+00,2.519508557930465881e-03,3.969027994972971669e+02,7.033783955352140849e-02
2.531093576261183031e+01,3.495522297394145550e+00,2.550933042707164214e-03,3.920134253852289703e+02,7.064381768263548744e-02
2.543028401298690255e+01,3.503985947827800373e+00,2.582974559597884991e-03,3.871505417210454425e+02,7.095093948181623034e-02
2.554858802636333337e+01,3.512412131228791701e+00,2.615650662346162472e-03,3.823140507238184114e+02,7.125921840209858971e-02
2.566584999431806580e+01,3.520800497281664665e+00,2.648979571702693957e-03,3.775038549494084918e+02,7.156866824710915453e-02
2.578207210842804287e+01,3.529150695670962179e+00,2.682980207215906934e-03,3.727198573103477202e+02,7.187930318635739335e-02
2.589725656027021472e+01,3.537462376081229376e+00,2.717672220841585006e-03,3.679619610971071211e+02,7.219113776914669323e-02
2.601140554142151728e+01,3.545735188197009169e+00,2.753076032492856196e-03,3.632300700008345302e+02,7.250418693913916746e-02
2.612452124345889359e+01,3.553968781702846247e+00,2.789212867660957954e-03,3.585240881376697644e+02,7.281846604961043912e-02
2.623660585795929379e+01,3.562162806283284411e+00,2.826104797247303187e-03,3.538439200747350242e+02,7.313399087943309174e-02
2.634766157649965734e+01,3.570316911622867906e+00,2.863774779758155968e-03,3.491894708579176267e+02,7.345077764982985147e-02
2.645769059065693085e+01,3.578430747406140533e+00,2.902246706025113625e-03,3.445606460415590959e+02,7.376884304194014641e-02
2.656669509200805379e+01,3.586503963317646537e+00,2.941545446627322636e-03,3.399573517201872619e+02,7.408820421524663080e-02
2.667467727212997630e+01,3.594536209041930164e+00,2.981696902205427380e-03,3.353794945624234742e+02,7.440887882691124555e-02
2.678163932259963431e+01,3.602527134263534769e+00,3.022728056872480817e-03,3.308269818472085149e+02,7.473088505207407806e-02
2.688758343499397796e+01,3.610476388667005043e+00,3.064667034943529059e-03,3.262997215025110904e+02,7.505424160517122634e-02
2.699251180088994673e+01,3.618383621936884786e+00,3.107543161223782959e-03,3.217976221466830680e+02,7.537896776233206364e-02
2.709642661186448720e+01,3.626248483757718244e+00,3.151387025115040541e-03,3.173205931326366454e+02,7.570508338492060174e-02
2.719933005949453886e+01,3.634070623814048773e+00,3.196230548821506028e-03,3.128685445950429767e+02,7.603260894428952310e-02
2.730122433535705184e+01,3.641849691790421506e+00,3.242107059959870551e-03,3.084413875007500678e+02,7.636156554782069783e-02
2.740211163102896563e+01,3.649585337371379357e+00,3.289051368904242524e-03,3.040390337026426550e+02,7.669197496633135824e-02
2.750199413808722326e+01,3.657277210241467014e+00,3.337099851224801204e-03,2.996613959971783174e+02,7.702385966292962793e-02
2.760087404810876421e+01,3.664924960085228278e+00,3.386290535610052103e-03,2.953083881858490827e+02,7.735724282341061020e-02
2.769875355267054573e+01,3.672528236587207395e+00,3.436663197696500187e-03,2.909799251408378495e+02,7.769214838828952807e-02
2.779563484334950374e+01,3.680086689431948610e+00,3.488259460266874157e-03,2.866759228751560613e+02,7.802860108657615201e-02
2.789152011172257772e+01,3.687599968303995723e+00,3.541122900318978504e-03,2.823962986175717447e+02,7.836662647140175963e-02
2.798641154936671782e+01,3.695067722887892536e+00,3.595299163552359307e-03,2.781409708926539679e+02,7.870625095761900336e-02
2.808031134785886707e+01,3.702489602868182850e+00,3.650836086869555571e-03,2.739098596062852948e+02,7.904750186150319435e-02
2.817322169877596494e+01,3.709865257929411797e+00,3.707783829543266196e-03,2.697028861370222899e+02,7.939040744269344752e-02
2.826514479369495803e+01,3.717194337756122291e+00,3.766195013761126746e-03,2.655199734337032282e+02,7.973499694852297093e-02
2.835608282419278936e+01,3.724476492032859021e+00,3.826124875326224889e-03,2.613610461197342829e+02,8.008130066089881594e-02
2.844603798184640198e+01,3.731711370444165787e+00,3.887631425364901621e-03,2.572260306045184848e+02,8.042934994590422715e-02
2.853501245823274246e+01,3.738898622674587280e+00,3.950775623974740920e-03,2.531148552025169352e+02,8.077917730630972126e-02
2.862300844492875385e+01,3.746037898408665967e+00,4.015621566835443634e-03,2.490274502604739837e+02,8.113081643719459446e-02
2.871002813351137917e+01,3.753128847330947870e+00,4.082236685905028459e-03,2.449637482933699175e+02,8.148430228489568494e-02
2.879607371555755790e+01,3.760171119125975459e+00,4.150691965434338999e-03,2.409236841297032754e+02,8.183967110951873014e-02
2.888114738264424020e+01,3.767164363478293421e+00,4.221062174655412780e-03,2.369071950667571400e+02,8.219696055126562984e-02
2.896525132634836552e+01,3.774108230072445558e+00,4.293426118635984209e-03,2.329142210365316998e+02,8.255620970085310317e-02
2.904838773824688047e+01,3.781002368592976559e+00,4.367866908943978874e-03,2.289447047830883832e+02,8.291745917432014057e-02
2.913055880991672097e+01,3.787846428724429337e+00,4.444472255935051457e-03,2.249985920520983882e+02,8.328075119254693681e-02
2.921176673293484427e+01,3.794640060151349026e+00,4.523334784665036454e-03,2.210758317934347588e+02,8.364612966583577502e-02
2.929201369887818629e+01,3.801382912558279425e+00,4.604552376639647893e-03,2.171763763777162524e+02,8.401364028393386307e-02
2.937130189932369007e+01,3.808074635629763893e+00,4.688228539849351000e-03,2.133001818277684549e+02,8.438333061191123641e-02
2.944963352584829863e+01,3.814714879050347118e+00,4.774472809801031878e-03,2.094472080660300719e+02,8.475525019234364521e-02
2.952701077002895858e+01,3.821303292504573346e+00,4.863401184553445278e-03,2.056174191790059922e+02,8.512945065428942359e-02
2.960343582344261648e+01,3.827839525676985488e+00,4.955136597094927930e-03,2.018107836999437836e+02,8.550598582959351157e-02
2.967891087766620828e+01,3.834323228252129123e+00,5.049809428774542502e-03,1.980272749109809354e+02,8.588491187710084462e-02
2.975343812427668411e+01,3.840754049914547164e+00,5.147558067916712179e-03,1.942668711661010548e+02,8.626628741541335355e-02
2.982702063793317748e+01,3.847131706085107794e+00,5.220437561221476057e-03,1.915548243366060603e+02,8.664950323408805721e-02
2.989967175912537201e+01,3.853456676369441780e+00,5.275971489390752708e-03,1.895385526648241807e+02,8.703225825518096093e-02
2.997141145145942076e+01,3.859729933395608104e+00,5.326486739154424367e-03,1.877410099698754209e+02,8.741404576124486847e-02
3.004225978892674220e+01,3.865952458008705683e+00,5.371518225233730577e-03,1.861671054753774115e+02,8.779450314284166501e-02
3.011223684551877255e+01,3.872125231053834327e+00,5.410586972440236189e-03,1.848228307009338494e+02,8.817325155570832074e-02
3.018136269522693382e+01,3.878249233376092509e+00,5.443201687186404077e-03,1.837154045484030007e+02,8.854989598602816536e-02
3.024965741204265157e+01,3.884325445820580036e+00,5.468860591724851276e-03,1.828534451057574017e+02,8.892402539215424340e-02
3.031714106995735847e+01,3.890354849232396273e+00,5.487053532392659021e-03,1.822471740245524074e+02,8.929521292873984772e-02
3.038383374296247297e+01,3.896338424456639693e+00,5.497264370916427750e-03,1.819086608405725656e+02,8.966301625914566142e-02
3.044975550504942774e+01,3.902277152338410104e+00,5.498973665145989384e-03,1.818521165755485640e+02,9.002697796183160850e-02
3.051492643020964834e+01,3.908172013722806870e+00,5.491661642411776664e-03,1.820942485380124936e+02,9.038662603619901370e-02
3.057936659243456035e+01,3.914023989454928909e+00,5.474811465033732442e-03,1.826546916522610502e+02,9.074147451301806111e-02
3.064309606571559641e+01,3.919834060379875584e+00,5.447912783349675124e-03,1.835565361942423124e+02,9.109102417414974284e-02
3.070613492404417144e+01,3.925603207342746259e+00,5.410465566991971322e-03,1.848269779408216209e+02,9.143476338574496598e-02
3.076850324141172521e+01,3.931332411188639853e+00,5.361984200051718441e-03,1.864981250766003029e+02,9.177216904847367018e-02
3.083022109180967618e+01,3.937022652762656172e+00,5.302001820272904918e-03,1.886080076729449218e+02,9.210270766759759420e-02
3.089130854922945346e+01,3.942674912909893692e+00,5.230074876576646693e-03,1.912018515219712356e+02,9.242583654485228561e-02
3.095178568766248262e+01,3.948290172475451776e+00,5.145787873107056896e-03,1.943337006226403503e+02,9.274100509314678331e-02
3.101167258110019276e+01,3.953869412304430231e+00,5.048758261713585244e-03,1.980685048011375216e+02,9.304765627402449002e-02
3.107098930353401300e+01,3.959413613241927976e+00,4.938641438457016912e-03,2.024848356499496447e+02,9.334522815666140838e-02
3.112975592895536536e+01,3.964923756133044375e+00,4.815135793482641473e-03,2.076784628490675289e+02,9.363315559591503523e-02
3.118799253135567540e+01,3.970400821822878790e+00,4.677987757596134034e-03,2.137671263410632605e+02,9.391087202558724700e-02
3.124571918472637577e+01,3.975845791156529696e+00,4.526996783271853772e-03,2.208969981368657614e+02,9.417781136164166123e-02
3.130295596305888850e+01,3.981259644979097345e+00,4.362020192795922763e-03,2.292515751420743300e+02,9.443341000863311741e-02
3.135972294034464269e+01,3.986643364135680212e+00,4.182977821982940964e-03,2.390641410395883781e+02,9.467710896108340324e-02
3.141604019057506392e+01,3.991997929471377660e+00,3.989856384590992691e-03,2.506355877524929383e+02,9.490835598999394773e-02
3.147192778774158128e+01,3.997324321831289051e+00,3.782713480377514290e-03,2.643604928545103689e+02,9.512660790314284021e-02
3.152740580583561680e+01,4.002623522060513750e+00,3.561681168861700799e-03,2.807662877695467500e+02,9.533133286630156300e-02
3.158249431884860314e+01,4.007896511004151563e+00,3.326969031441710713e-03,3.005738828794145547e+02,9.552201277104602206e-02
3.163721340077196587e+01,4.013144269507300521e+00,3.078866646688944129e-03,3.247948400348595328e+02,9.569814563346040748e-02
3.169158312559712698e+01,4.018367778415059988e+00,2.817745407506411399e-03,3.548936668784987205e+02,9.585924800677025903e-02
3.174562356731551915e+01,4.023568018572530214e+00,2.544059614454193680e-03,3.930725499978275934e+02,9.600485738981794082e-02
3.179935479991856795e+01,4.028745970824810563e+00,2.258346786929879817e-03,4.428017901358076074e+02,9.613453461234554298e-02
3.185279689739769537e+01,4.033902616016998621e+00,1.961227143011345236e-03,5.098848461094418099e+02,9.624786617729737259e-02
3.190596993374433410e+01,4.039038934994194641e+00,1.653402209537747393e-03,6.048135137545126554e+02,9.634446653982943476e-02
3.195889398294990613e+01,4.044155908601497984e+00,1.335652536279416814e-03,7.486977135427691792e+02,9.642398030243386209e-02
3.201158911900584769e+01,4.049254517684008015e+00,1.008834501631558460e-03,9.912428633068450381e+02,9.648608430557453763e-02
3.206407541590357368e+01,4.054335743086823207e+00,6.738762119093663671e-04,1.483952070613372598e+03,9.653048959350106484e-02
3.211637294763450967e+01,4.059400565655042925e+00,3.317725117241919724e-04,3.014113480357639219e+03,9.655694323546899771e-02
3.216850178819009898e+01,4.064449966233767420e+00,-1.642086125960603085e-05,6.089814560822810017e+04,9.656522998345290487e-02
3.222048201156175651e+01,4.069484925668095165e+00,-3.695939280234288114e-04,2.705672155784467577e+03,9.655517374858951785e-02
3.227233369174090427e+01,4.074506424803125526e+00,-7.265898616733025128e-04,1.376292256125135964e+03,9.652663888002767367e-02
3.232407690271897849e+01,4.079515444483957864e+00,-1.086213043268844172e-03,9.206297108996269571e+02,9.647953123156845223e-02
3.237573171848740827e+01,4.084512965555690656e+00,-1.447237686976555159e-03,6.909715031600055681e+02,9.641379900344121401e-02
3.242731821303760853e+01,4.089499968863424151e+00,-1.808416929467219093e-03,5.529698288627566853e+02,9.632943334874299879e-02
3.247885646036101548e+01,4.094477435252257713e+00,-2.168492268314430298e-03,4.611499033737852642e+02,9.622646873644417898e-02
3.253036653444905113e+01,4.099446345567288930e+00,-2.526203226184287314e-03,3.958509709887646295e+02,9.610498306539284885e-02
3.258186850929314460e+01,4.104407680653618939e+00,-2.880297112081831208e-03,3.471864051126366348e+02,9.596509752639012514e-02
3.263338245888472500e+01,4.109362421356346218e+00,-3.229538748016494779e-03,3.096417408257374291e+02,9.580697621211997639e-02
3.268492845721521434e+01,4.114311548520570128e+00,-3.572720029269630272e-03,2.798987863049625844e+02,9.563082547744729267e-02
3.273652657827604173e+01,4.119256042991389144e+00,-3.908669189016162997e-03,2.558415541561107034e+02,9.543689305530346501e-02
3.278819689605863630e+01,4.124196885613903518e+00,-4.236259643310741514e-03,2.360572968134869427e+02,9.522546693601181833e-02
3.283995948455442004e+01,4.129135057233211725e+00,-4.554418300259660199e-03,2.195670081386655283e+02,9.499687402041950834e-02
3.289183441775482208e+01,4.134071538694414016e+00,-4.862133227350012334e-03,2.056710405167210354e+02,9.475147855955623477e-02
3.294384176965127153e+01,4.139007310842608867e+00,-5.158460583119373229e-03,1.938562840379968293e+02,9.448968039569335953e-02
3.299600161423519040e+01,4.143943354522895639e+00,-5.442530733285894790e-03,1.837380529399888474e+02,9.421191302159676040e-02
3.304833402549800780e+01,4.148880650580373697e+00,-5.713553486742296329e-03,1.750224273423527848e+02,9.391864147642266236e-02
3.310085907743115285e+01,4.153820179860142403e+00,-5.970822403038045408e-03,1.674811160839727506e+02,9.361036009807578717e-02
3.315359684402605467e+01,4.158762923207300233e+00,-6.213718139708317850e-03,1.609342389719244011e+02,9.328759015291719636e-02
3.320656739927412815e+01,4.163709861466947437e+00,-6.441710824631256306e-03,1.552382631297708429e+02,9.295087736446625004e-02
3.325979081716680952e+01,4.168661975484182491e+00,-6.654361455096502280e-03,1.502773792418671519e+02,9.260078936318143217e-02
3.331328717169552078e+01,4.173620246104104758e+00,-6.851322341063722371e-03,1.459572255134535226e+02,9.223791307953742302e-02
3.336707653685169817e+01,4.178585654171814490e+00,-7.032336624835052764e-03,1.422002462834969094e+02,9.186285210244485300e-02
3.342117898662675657e+01,4.183559180532409272e+00,-7.197236922762066495e-03,1.389422094522674627e+02,9.147622402460421631e-02
