x_m,y_m,curvature_1_per_m,radius_m,heading_rad
1.482501984159010000e+01,3.674322476372528179e+00,1.568783525832374794e-04,6.374365765151784217e+03,1.420676517291179497e-01
1.515503475754823270e+01,3.721527832712635320e+00,-1.532373833325291815e-04,6.525822734978275548e+03,1.420677542997390019e-01
1.548825213780820675e+01,3.769173870020252615e+00,-4.487738677782103676e-04,2.228293739452343743e+03,1.419659608264308703e-01
1.582463731426100040e+01,3.817220817397847021e+00,-7.307737886675078108e-04,1.368412517673080401e+03,1.417651122984920631e-01
1.616415561879758656e+01,3.865628903947885497e+00,-1.000198257517220975e-03,9.998017817810309680e+02,1.414678755132898758e-01
1.650677238330894525e+01,3.914358358772834112e+00,-1.257934173784550167e-03,7.949541564575323491e+02,1.410767541457159935e-01
1.685245293968605296e+01,3.963369410975160267e+00,-1.504800847246708052e-03,6.645397640688945557e+02,1.405940989645712569e-01
1.720116261981988615e+01,4.012622289657331365e+00,-1.741555960670673970e-03,5.741991773924390827e+02,1.400221172704151085e-01
1.755286675560142129e+01,4.062077223921813918e+00,-1.968900945103284686e-03,5.078975671615323222e+02,1.393628816221743061e-01
1.790753067892163131e+01,4.111694442871074884e+00,-2.187485831481028858e-03,4.571458180933468611e+02,1.386183379133429094e-01
1.826511972167149267e+01,4.161434175607581665e+00,-2.397913634736223432e-03,4.170291980136317420e+02,1.377903128528205901e-01
1.862559921574198540e+01,4.211256651233799886e+00,-2.600744320010297227e-03,3.845053096169179412e+02,1.368805209002580126e-01
1.898893449302408953e+01,4.261122098852198725e+00,-2.796498394845419941e-03,3.575900497004491285e+02,1.358905707011375530e-01
1.935509088540877087e+01,4.310990747565242032e+00,-2.985660166201814254e-03,3.349343007352852055e+02,1.348219710626505918e-01
1.972403372478701300e+01,4.360822826475400760e+00,-3.168680696744230127e-03,3.155887562377251925e+02,1.336761365076923891e-01
2.009572834304978883e+01,4.410578564685136982e+00,-3.345980490975335175e-03,2.988660581546025128e+02,1.324543924409294637e-01
2.047014007208807840e+01,4.460218191296921653e+00,-3.517951938396178101e-03,2.842562995490769708e+02,1.311579799578656835e-01
2.084723424379285106e+01,4.509701935413219509e+00,-3.684961537883208512e-03,2.713732530772737732e+02,1.297880603251051757e-01
2.122697619005509040e+01,4.558990026136498841e+00,-3.847351924835901160e-03,2.599190351016959539e+02,1.283457191575448353e-01
2.160933124276577288e+01,4.608042692569226162e+00,-4.005443720323100670e-03,2.496602298831787436e+02,1.268319703160105116e-01
2.199426473381586788e+01,4.656820163813867097e+00,-4.159537219401516529e-03,2.404113600271816438e+02,1.252477595468389493e-01
2.238174199509636253e+01,4.705282668972889937e+00,-4.309913933961479621e-03,2.320231947371730428e+02,1.235939678830911548e-01
2.277172835849822619e+01,4.753390437148762970e+00,-4.456838003845009673e-03,2.243743207936385886e+02,1.218714148254394780e-01
2.316418915591242822e+01,4.801103697443949159e+00,-4.600557488552907241e-03,2.173649612005060021e+02,1.200808613192763247e-01
2.355908971922995931e+01,4.848382678960920344e+00,-4.741305550589621116e-03,2.109123719891120743e+02,1.182230125432432999e-01
2.395639538034178884e+01,4.895187610802139488e+00,-4.879301540367296866e-03,2.049473662832331229e+02,1.162985205231513997e-01
2.435607147113889681e+01,4.941478722070074880e+00,-5.014751991587141841e-03,1.994116561851158167e+02,1.143079865841457460e-01
2.475808332351224905e+01,4.987216241867193034e+00,-5.147851535122236616e-03,1.942557964574739628e+02,1.122519636529584891e-01
2.516239626935283269e+01,5.032360399295962239e+00,-5.278783738628621373e-03,1.894375768195024818e+02,1.101309584211671577e-01
2.556897564055162420e+01,5.076871423458847232e+00,-5.407721878399099867e-03,1.849207526730349684e+02,1.079454333795388105e-01
2.597778676899959294e+01,5.120709543458318080e+00,-5.534829649337821150e-03,1.806740339550718772e+02,1.056958087327740381e-01
2.638879498658771894e+01,5.163834988396839520e+00,-5.660261818363695151e-03,1.766702728760144794e+02,1.033824642032664665e-01
2.680196562520697867e+01,5.206207987376878954e+00,-5.784164826040306961e-03,1.728858063480488170e+02,1.010057407318595141e-01
2.721726401674834150e+01,5.247788769500902006e+00,-5.906677340772130934e-03,1.692999197869302179e+02,9.856594208299765403e-02
2.763465549310279812e+01,5.288537563871376967e+00,-6.027930769495805537e-03,1.658944069265817234e+02,9.606333636114249008e-02
2.805410538616131433e+01,5.328414599590771239e+00,-6.148049728425723434e-03,1.626532061665774904e+02,9.349815744483626345e-02
2.847557902781487371e+01,5.367380105761551334e+00,-6.267152477080997763e-03,1.595620983623749396e+02,9.087060634435384365e-02
2.889904174995444208e+01,5.405394311486183767e+00,-6.385351318521501757e-03,1.566084542755504003e+02,8.818085248847787327e-02
2.932445888447100657e+01,5.442417445867136827e+00,-6.502752968450918082e-03,1.537810224149141334e+02,8.542903494556093602e-02
2.975179576325554009e+01,5.478409738006874363e+00,-6.619458895601404609e-03,1.510697499254047216e+02,8.261526358370077650e-02
3.018101771819901558e+01,5.513331417007865554e+00,-6.735565635594673896e-03,1.484656306688504799e+02,7.973962017453979645e-02
3.061209008119241304e+01,5.547142711972577800e+00,-6.851165080275615354e-03,1.459605757973899358e+02,7.680215944492010949e-02
3.104497818412670540e+01,5.579803852003477616e+00,-6.966344744334811850e-03,1.435473030261992733e+02,7.380291008036078682e-02
3.147964735889286914e+01,5.611275066203031514e+00,-7.081188010873716403e-03,1.412192415261989993e+02,7.074187568408768501e-02
3.191606293738188782e+01,5.641516583673706009e+00,-7.195774357418529936e-03,1.389704499237171831e+02,6.761903569512534018e-02
3.235419025148473082e+01,5.670488633517969390e+00,-7.310179563755334932e-03,1.367955453458501438e+02,6.443434626876129445e-02
3.279398823906568339e+01,5.698157223647370984e+00,-7.152515046147636842e-03,1.398109606967695413e+02,6.123796892988261215e-02
3.323537333049960552e+01,5.724526779496255990e+00,-6.949165244663982853e-03,1.439021759869452524e+02,5.812064911527292654e-02
3.367824461556097759e+01,5.749617398629205844e+00,-6.754824593498795667e-03,1.480423342098999058e+02,5.508157575540542639e-02
3.412250113287204556e+01,5.773449224841273875e+00,-6.569000082407977330e-03,1.522301701103698690e+02,5.211804790322537712e-02
3.456804192105507667e+01,5.796042401927512522e+00,-6.391230527072447667e-03,1.564643922268373615e+02,4.922749006447650622e-02
3.501476601873233108e+01,5.817417073682976891e+00,-6.221084200980745056e-03,1.607436851348759035e+02,4.640744540202348944e-02
3.546257246452606893e+01,5.837593383902719424e+00,-6.058156661328107165e-03,1.650667118569980403e+02,4.365556937903311563e-02
3.591136029705855037e+01,5.856591476381794337e+00,-5.902068751364676971e-03,1.694321164538755795e+02,4.096962381009061627e-02
3.636102855495203556e+01,5.874431494915254959e+00,-5.752464763311090218e-03,1.738385268134011028e+02,3.834747129176919317e-02
3.681147627682878465e+01,5.891133583298154619e+00,-5.609010747472133011e-03,1.782845576558539449e+02,3.578706998641194986e-02
3.726260250131105778e+01,5.906717885325547535e+00,-5.471392954536601939e-03,1.827688137754482796e+02,3.328646873494445213e-02
3.771430626702111510e+01,5.921204544792486146e+00,-5.339316399269864767e-03,1.872898935408186105e+02,3.084380247642722409e-02
3.816648661258120967e+01,5.934613705494025560e+00,-5.212503534900076764e-03,1.918463926795533325e+02,2.845728795379883977e-02
3.861904257661361584e+01,5.946965511225218215e+00,-5.090693028481464884e-03,1.964369083747908462e+02,2.612521968686003226e-02
3.907187319774058665e+01,5.958280105781117442e+00,-4.973638628400916216e-03,2.010600437051679990e+02,2.384596619502617199e-02
3.952487751458438225e+01,5.968577632956777457e+00,-4.861108115986830652e-03,2.057144124631333568e+02,2.161796645373345246e-02
3.997795456576726991e+01,5.977878236547252477e+00,-4.752882333891130830e-03,2.103986443908682702e+02,1.943972656964109563e-02
4.043100338991149556e+01,5.986202060347594944e+00,-4.648754284554520305e-03,2.151113908778742427e+02,1.730981666093077062e-02
4.088392302563932645e+01,5.993569248152858187e+00,-4.548528292638553613e-03,2.198513311697816164e+02,1.522686793007802658e-02
4.133661251157302985e+01,5.999999943758096421e+00,-4.452019225822104707e-03,2.246171791442210406e+02,1.318956991746539180e-02
4.178897088633485168e+01,6.005514290958363866e+00,-4.359051768820061505e-03,2.294076907168016817e+02,1.119666792512988285e-02
4.224089718854706632e+01,6.010132433548712960e+00,-4.269459745893319953e-03,2.342216719485113856e+02,9.246960600796808386e-03
4.269229045683192680e+01,6.013874515324197034e+00,-4.183085487485693754e-03,2.390579879353756496e+02,7.339297673152421660e-03
4.314304972981169328e+01,6.016760680079871193e+00,-4.099779236948920130e-03,2.439155725721968224e+02,5.472577830056534962e-03
4.359307404610862591e+01,6.018811071610787877e+00,-4.019398593604785533e-03,2.487934392948953644e+02,3.645746732097612190e-03
4.404226244434498483e+01,6.020045833712000416e+00,-3.941807988646112322e-03,2.536906929207043220e+02,1.857795154552795884e-03
4.449051396314303020e+01,6.020485110178563026e+00,-3.866878190598440051e-03,2.586065427225778421e+02,1.077572514384709065e-04
4.493772764112502927e+01,6.020149044805529037e+00,-3.794485837253322013e-03,2.635403168941224408e+02,-1.605291064072473031e-03
4.538380251691323508e+01,6.019057781387951778e+00,-3.724512991143948300e-03,2.684914785846564200e+02,-3.282233628027727331e-03
4.582863762912990779e+01,6.017231463720885465e+00,-3.656846715765103926e-03,2.734596437113101501e+02,-4.923915427488602739e-03
4.627213201639730755e+01,6.014690235599383428e+00,-3.591378669843151537e-03,2.784446007871605389e+02,-6.531143899840758868e-03
4.671418471733770161e+01,6.011454240818498995e+00,-3.528004717037865664e-03,2.834463330422092326e+02,-8.104690133219998732e-03
4.715469477057334302e+01,6.007543623173285496e+00,-3.466624548506404974e-03,2.884650431587262460e+02,-9.645289971156833370e-03
4.759356121472649193e+01,6.002978526458797148e+00,-3.407141315779921124e-03,2.935011809955091735e+02,-1.115364502405749754e-02
4.803068308841940848e+01,5.997779094470086392e+00,-3.349461271393936162e-03,2.985554747387279804e+02,-1.263042358965490129e-02
4.846595943027435993e+01,5.991965471002208332e+00,-3.293493414673180110e-03,3.036289659924011062e+02,-1.407626148407785036e-02
4.889928927891359933e+01,5.985557799850215410e+00,-3.239149139997636508e-03,3.087230494118988418e+02,-1.549176278469490894e-02
4.933057167295938683e+01,5.978576224809161843e+00,-3.186341884766023553e-03,3.138395175925796821e+02,-1.687750048538541603e-02
4.975970565103398258e+01,5.971040889674100072e+00,-3.134986774122299445e-03,3.189806120569581935e+02,-1.823401706437008385e-02
5.018659025175965382e+01,5.962971938240085201e+00,-3.085000259314737720e-03,3.241490813430684170e+02,-1.956182496419004227e-02
5.061112451375865362e+01,5.954389514302169673e+00,-3.036299746310417661e-03,3.293482473906462928e+02,-2.086140698284977280e-02
5.103320747565324211e+01,5.945313761655407703e+00,-2.988803210982804090e-03,3.345820816590903632e+02,-2.213321657453045169e-02
5.145273817606568656e+01,5.935764824094852621e+00,-2.942428796818086310e-03,3.398552927028821387e+02,-2.337767805762426196e-02
5.186961565361824000e+01,5.925762845415558644e+00,-2.897094390636286571e-03,3.451734272904966474e+02,-2.459518672713101664e-02
5.228373894693316970e+01,5.915327969412577325e+00,-2.852717171282773828e-03,3.505429876002508536e+02,-2.578610886768378796e-02
5.269500709463272869e+01,5.904480339880963768e+00,-2.809213125599299699e-03,3.559715675850212619e+02,-2.695078166261729788e-02
5.310331913533917714e+01,5.893240100615772192e+00,-2.766496525211608812e-03,3.614680122988805238e+02,-2.808951299354871950e-02
5.350857410767478939e+01,5.881627395412055037e+00,-2.724479356750211974e-03,3.670426048640759973e+02,-2.920258112388777680e-02
5.391067105026179718e+01,5.869662368064865632e+00,-2.683070697023568277e-03,3.727072868819065548e+02,-3.029023425851288046e-02
5.430950900172248907e+01,5.857365162369259082e+00,-2.642176023354639389e-03,3.784759195302778494e+02,-3.135268997051900847e-02
5.470498700067911102e+01,5.844755922120286940e+00,-2.601696447730202002e-03,3.843645944446862472e+02,-3.239013448443626986e-02
5.509700408575392316e+01,5.831854791113004310e+00,-2.561527861546349961e-03,3.903920058852365287e+02,-3.340272180360229215e-02
5.548545929556919987e+01,5.818681913142463635e+00,-2.521559975499669797e-03,3.965798988389482815e+02,-3.439057266741119695e-02
5.587025166874718707e+01,5.805257432003719131e+00,-2.481675236494185373e-03,4.029536118564331559e+02,-3.535377332191216859e-02
5.625128024391013781e+01,5.791601491491825016e+00,-2.441747600212596826e-03,4.095427389435880059e+02,-3.629237408463930475e-02
5.662844405968033357e+01,5.777734235401833729e+00,-2.401641134117615817e-03,4.163819422452592107e+02,-3.720638768155716536e-02
5.700164215468001316e+01,5.763675807528798600e+00,-2.361208420956574343e-03,4.235119573200909144e+02,-3.809578733053189253e-02
5.737077356753144386e+01,5.749446351667773847e+00,-2.320288727154423691e-03,4.309808466062708021e+02,-3.896050454168807631e-02
5.773573733685690001e+01,5.735066011613813686e+00,-2.278705893564412360e-03,4.388455758262745121e+02,-3.980042660028420415e-02
5.809643250127863467e+01,5.720554931161970558e+00,-2.236265897609369946e-03,4.471740149814150413e+02,-4.061539369219601542e-02
5.845275809941890088e+01,5.705933254107298680e+00,-2.192754025519904216e-03,4.560475038977064628e+02,-4.140519562557658240e-02
5.880461316989996590e+01,5.691221124244851381e+00,-2.147931580689994412e-03,4.655641776442261062e+02,-4.216956809456618577e-02
5.915189675134408276e+01,5.676438685369681991e+00,-2.101532038527348552e-03,4.758433284227973559e+02,-4.290818842181100962e-02
5.949450788237351162e+01,5.661606081276843838e+00,-2.053256538810099667e-03,4.870312019459188377e+02,-4.362067070571483407e-02
5.983234560161052684e+01,5.646743455761392028e+00,-2.002768582488283558e-03,4.993088111845543722e+02,-4.430656028542510894e-02
6.016530894767737436e+01,5.631870952618378112e+00,-1.949687769814906994e-03,5.129026377874517948e+02,-4.496532742107978153e-02
6.049329695919631433e+01,5.617008715642857197e+00,-1.893582379003200342e-03,5.280995488173107333e+02,-4.559636006824157456e-02
6.081620867478962111e+01,5.602176888629881724e+00,-1.833960537122537133e-03,5.452680031866925674e+02,-4.619895560300046888e-02
6.113394313307953354e+01,5.587395615374505908e+00,-1.770259674826110295e-03,5.648888771633056649e+02,-4.677231132702704131e-02
6.144639937268833307e+01,5.572685039671783080e+00,-1.701833879996805061e-03,5.876014173615332084e+02,-4.731551354876015886e-02
6.175347643223825855e+01,5.558065305316767457e+00,-1.627938667514839842e-03,6.142737561032128042e+02,-4.782752499645404748e-02
6.205507335035159144e+01,5.543556556104511479e+00,-1.547712556416339135e-03,6.461148072064856933e+02,-4.830717026912321327e-02
6.235108916565057768e+01,5.529178935830069364e+00,-1.460154682734300050e-03,6.848589480447304823e+02,-4.875311897010914386e-02
6.264142291675749163e+01,5.514952588288495328e+00,-1.364097464094607241e-03,7.330854475737407938e+02,-4.916386609194341173e-02
6.292597364229457924e+01,5.500897657274840924e+00,-1.258173054012606904e-03,7.948032242550157207e+02,-4.953770912635153956e-02
6.320464038088410064e+01,5.487034286584162146e+00,-1.140771956848201209e-03,8.765993886831378177e+02,-4.987272125433430542e-02
6.347732217114833020e+01,5.473382620011511435e+00,-1.009991686667108387e-03,9.901071594954606780e+02,-5.016671982128052126e-02
6.374391805170951386e+01,5.459962801351941231e+00,-8.635727002123824931e-04,1.157980097974455703e+03,-5.041722911172207000e-02
6.400432706118991177e+01,5.446794974400506639e+00,-6.988179527895622143e-04,1.430987850280849671e+03,-5.062143619518778836e-02
6.425844823821179830e+01,5.433899282952260990e+00,-5.124912262283326265e-04,1.951252916775721133e+03,-5.077613830185838395e-02
6.450618062139741937e+01,5.421295870802257610e+00,-3.006877307201179890e-04,3.325709358360239094e+03,-5.087767978150250364e-02
6.474742324936903515e+01,5.409004881745550719e+00,-5.866819872826897677e-05,1.704500942037879577e+04,-5.092187617008308437e-02
6.498207516074891998e+01,5.397046459577191868e+00,2.193555082489443309e-04,4.558809614505372338e+03,-5.090392219191339218e-02
6.521004559602035044e+01,5.385439477512867334e+00,3.379595637893506891e-04,2.958933870039249541e+03,-5.083329955244368648e-02
6.543136239230103968e+01,5.374188038283087110e+00,3.650196264049917431e-04,2.739578717585156028e+03,-5.075546827479581607e-02
6.564612990066638076e+01,5.363286715273089200e+00,3.946366983187738669e-04,2.533976196993809936e+03,-5.067385277590142484e-02
6.585445374742441516e+01,5.352729923045692395e+00,4.270895298949959002e-04,2.341429442781844045e+03,-5.058821956591408320e-02
6.605643955888317009e+01,5.342512076163712820e+00,4.626912564279002816e-04,2.161268418427152483e+03,-5.049831769269929466e-02
6.625219296135067282e+01,5.332627589189967487e+00,5.017941176520949488e-04,1.992849188187021127e+03,-5.040387722127979975e-02
6.644181958113496478e+01,5.323070876687274300e+00,5.447948870525144791e-04,1.835553203170217785e+03,-5.030460756455579219e-02
6.662542504454405901e+01,5.313836353218451158e+00,5.921411261827030882e-04,1.688786601340460720e+03,-5.020019564957087232e-02
6.680311497788601116e+01,5.304918433346314188e+00,6.443383990447473829e-04,1.551979521137545817e+03,-5.009030390189127269e-02
6.697499500746883427e+01,5.296311531633682179e+00,7.019586049788596824e-04,1.424585428410149916e+03,-4.997456802879144538e-02
6.714117075960056980e+01,5.288010062643370368e+00,7.656496160921975229e-04,1.306080456363191843e+03,-4.985259457988992088e-02
6.730174786058923075e+01,5.280008440938197545e+00,8.361464377702927404e-04,1.195962758230061809e+03,-4.972395826164457272e-02
6.745683193674285860e+01,5.272301081080979834e+00,9.142841491246632641e-04,1.093751872388251741e+03,-4.958819897969838492e-02
6.760652861436949479e+01,5.264882397634536026e+00,1.001012925335223718e-03,9.989880996442833521e+02,-4.944481858046830686e-02
6.775094351977715235e+01,5.257746805161682246e+00,1.097415496885648751e-03,9.112318924216909863e+02,-4.929327726060696996e-02
6.789018227927387272e+01,5.250888718225235507e+00,1.204727462951859845e-03,8.300632555929036016e+02,-4.913298961006740129e-02
6.802435051916769737e+01,5.244302551388014599e+00,1.324360949115709974e-03,7.550811587035321963e+02,-4.896332025151419604e-02
6.815355386576662511e+01,5.237982719212834759e+00,1.457932184686076219e-03,6.859029593446565514e+02,-4.878357903582228317e-02
6.827789794537871160e+01,5.231923636262515664e+00,1.607293673835051432e-03,6.221638374361106116e+02,-4.859301575050163635e-02
6.839748838431198408e+01,5.226119717099872553e+00,1.774571749096501587e-03,5.635162401909847176e+02,-4.839081429523958006e-02
6.851243080887448400e+01,5.220565376287723325e+00,1.962210426952494015e-03,5.096293375390418419e+02,-4.817608627659353271e-02
6.862283084537421018e+01,5.215255028388885883e+00,2.173022634254305040e-03,4.601884877941735112e+02,-4.794786397251053073e-02
6.872879412011921829e+01,5.210183087966177240e+00,2.410250041279986440e-03,4.148947133588432052e+02,-4.770509261723862582e-02
6.883042625941754977e+01,5.205343969582414410e+00,2.677632921102747997e-03,3.734641862664890937e+02,-4.744662195892430934e-02
6.892783288957720345e+01,5.200732087800414405e+00,2.979491652105007490e-03,3.356277233713681198e+02,-4.717119704657628254e-02
6.902111963690623497e+01,5.196341857182995128e+00,3.320821683745027019e-03,3.011302910044416876e+02,-4.687744821120961441e-02
6.911039212771265738e+01,5.192167692292973591e+00,3.707403982278622764e-03,2.697305189237526406e+02,-4.656388021932935523e-02
6.919575598830451213e+01,5.188204007693166808e+00,4.145933141805367012e-03,2.412002233988136766e+02,-4.622886059741729975e-02
6.927731684498984066e+01,5.184445217946392681e+00,4.644165452946838468e-03,2.153239392807323611e+02,-4.587060715631684216e-02
6.935518032407665601e+01,5.180885737615467335e+00,5.211089214494529255e-03,1.918984609241618955e+02,-4.548717478776041073e-02
6.942945205187299962e+01,5.177519981263209559e+00,5.857119373783230970e-03,1.707323918436854342e+02,-4.507644166616348730e-02
6.950023765468688453e+01,5.174342363452435478e+00,6.594318072783263845e-03,1.516457030071541681e+02,-4.463609507295868833e-02
6.956764275882636639e+01,5.171347298745963883e+00,7.436641689114454647e-03,1.344692996925980140e+02,-4.416361717553869692e-02
6.963177299059947245e+01,5.168529201706610010e+00,8.400213250609423962e-03,1.190445968651392690e+02,-4.365627124771409573e-02
6.969273397631421574e+01,5.165882486897191761e+00,9.503616324214749986e-03,1.052231030678341739e+02,-4.311108902530150916e-02
6.975063134227863770e+01,5.163401568880527925e+00,1.076820215615199514e-02,9.286601286814519085e+01,-4.252486016367253846e-02
6.980557071480076559e+01,5.161080862219433740e+00,1.221839531761788854e-02,8.184380796372539635e+01,-4.189412512158312979e-02
6.985765772018864084e+01,5.158914781476727995e+00,1.388197351966373276e-02,7.203586713254466645e+01,-4.121517325827665779e-02
6.990699798475029070e+01,5.156897741215226816e+00,1.579028347956388384e-02,6.333008532077469965e+01,-4.048404852234637613e-02
6.995369713479372820e+01,5.155024155997748103e+00,1.797833535893799892e-02,5.562250230819318375e+01,-3.969656585614216027e-02
6.999786079662700899e+01,5.153288440387109759e+00,2.048469173622403244e-02,4.881694159115187404e+01,-3.884834236203694308e-02
7.003959459655816033e+01,5.151685008946127908e+00,2.335103164002823653e-02,4.282466040111925309e+01,-3.793484839312532414e-02
7.007900416089519524e+01,5.150208276237620453e+00,2.662122447206211745e-02,3.756401216816525590e+01,-3.695148504123300232e-02
7.011619511594616938e+01,5.148852656824403518e+00,3.033969232932835769e-02,3.296012329806435304e+01,-3.589369596880066793e-02
7.015127308801908157e+01,5.147612565269296780e+00,3.454877424702908900e-02,2.894458694394901244e+01,-3.475712308404408507e-02
7.018434370342200168e+01,5.146482416135115479e+00,3.928473859502955995e-02,2.545517765330182058e+01,-3.353781702048787283e-02
7.021551258846292853e+01,5.145456623984677513e+00,4.457203421694132250e-02,2.243559257656477612e+01,-3.223251445249018798e-02
7.024488536944990358e+01,5.144529603380799898e+00,5.041535269194259705e-02,1.983522769562654275e+01,-3.083899447436983313e-02
7.027256767269095405e+01,5.143695768886300534e+00,5.678913584882325227e-02,1.760900188131179789e+01,-2.935652486946020018e-02
7.029866512449413563e+01,5.142949535063996436e+00,6.362436748905450634e-02,1.571724858674678416e+01,-2.778640509409673054e-02
7.032328335116744711e+01,5.142285316476705503e+00,7.079291903554225940e-02,1.412570654838996731e+01,-2.613260492805060536e-02
7.034652797901892995e+01,5.141697527687243863e+00,7.809046588720643112e-02,1.280566057122000245e+01,-2.440248457664091417e-02
7.036850463435661140e+01,5.141180583258428527e+00,8.522011937094967071e-02,1.173431822651125955e+01,-2.260756229567870146e-02
7.038931894348853291e+01,5.140728897753078286e+00,9.178040364018341668e-02,1.089557204303009463e+01,-2.076426885701525629e-02
7.040907653272272171e+01,5.140336885734009265e+00,9.726283734550641991e-02,1.028141916575704684e+01,-1.889459558321546218e-02
7.042788302836720504e+01,5.139998961764039365e+00,1.010656539589231684e-01,9.894558248308936044e+00,-1.702650833301546859e-02
7.044584405673002436e+01,5.139709540405985599e+00,1.025302661893970346e-01,9.753217631882174388e+00,-1.519397174275618177e-02
7.046306524411919270e+01,5.139463036222665870e+00,1.010048778661508939e-01,9.900511946810873098e+00,-1.343641843969965374e-02
7.047965221684275150e+01,5.139253863776896303e+00,9.593428972325422632e-02,1.042380157172938837e+01,-1.179752160025395943e-02
7.049571060120874222e+01,5.139076437631494798e+00,8.696647453064461353e-02,1.149868389395993340e+01,-1.032319896576517487e-02
7.051134602352517788e+01,5.138925172349278370e+00,7.405667046082312077e-02,1.350317255390265103e+01,-9.058895963440413354e-03
