x_m,y_m,curvature_1_per_m,radius_m,heading_rad
9.979063974665500325e+00,2.891580135311975219e+00,1.140809500784144108e-02,8.765705398777292601e+01,9.843327113772713799e-02
1.015444079742793804e+01,2.909075478891028244e+00,1.110634600260181938e-02,9.003861393889005171e+01,1.004171085073327502e-01
1.033034679594597094e+01,2.926972024101524905e+00,1.081805811561019695e-02,9.243803179029184491e+01,1.023551739600633559e-01
1.050674620292556760e+01,2.945260280564718780e+00,1.054251836223698766e-02,9.485399651585835556e+01,1.042490736850049393e-01
1.068360325107270725e+01,2.963930757901862556e+00,1.027906061425313405e-02,9.728515450267718734e+01,1.061003420974730160e-01
1.086088217309336379e+01,2.982973965734209365e+00,1.002706212207629330e-02,9.973010916111996949e+01,1.079104458505603797e-01
1.103854720169351467e+01,3.002380413683012783e+00,9.785940333204800473e-03,1.021874205186891515e+02,1.096807875872603810e-01
1.121656256957913556e+01,3.022140611369525498e+00,9.555149979209609859e-03,1.046556047969765899e+02,1.114127094526190381e-01
1.139489250945620213e+01,3.042245068415001086e+00,9.334180406503692767e-03,1.071331339710596353e+02,1.131074963837551683e-01
1.157350125403068830e+01,3.062684294440693122e+00,9.122553128641956721e-03,1.096184353106493319e+02,1.147663791941226086e-01
1.175235303600856973e+01,3.083448799067853852e+00,8.919819580161268691e-03,1.121098909022911130e+02,1.163905374670574366e-01
1.193141208809582210e+01,3.104529091917736849e+00,8.725559053981465918e-03,1.146058371519130077e+02,1.179811022724429337e-01
1.211064264299842463e+01,3.125915682611595248e+00,8.539376806184289029e-03,1.171045642670073477e+02,1.195391587192259075e-01
1.229000893342234946e+01,3.147599080770682622e+00,8.360902313592148694e-03,1.196043157177330443e+02,1.210657483555143549e-01
1.246947519207357047e+01,3.169569796016252106e+00,8.189787671005544986e-03,1.221032876762261168e+02,1.225618714270753501e-01
1.264900565165806867e+01,3.191818337969555941e+00,8.025706116245685459e-03,1.245996284334151767e+02,1.240284890042202409e-01
1.282856454488181619e+01,3.214335216251848593e+00,7.868350672304819104e-03,1.270914377926520729e+02,1.254665249863042009e-01
1.300811610445078692e+01,3.237110940484382304e+00,7.717432896945848088e-03,1.295767664394914505e+02,1.268768679923780174e-01
1.318762456307096009e+01,3.260136020288410652e+00,7.572681731028536693e-03,1.320536152869821080e+02,1.282603731458954732e-01
1.336705415344831138e+01,3.283400965285187212e+00,7.433842437683489679e-03,1.345199347958761393e+02,1.296178637608050854e-01
1.354636910828881469e+01,3.306896285095964227e+00,7.300675625217807607e-03,1.369736242692149517e+02,1.309501329358276900e-01
1.372553366029844568e+01,3.330612489341995719e+00,7.172956347326943545e-03,1.394125311208198923e+02,1.322579450632404008e-01
1.390451204218318004e+01,3.354540087644534374e+00,7.050473274814259700e-03,1.418344501173000083e+02,1.335420372580487791e-01
1.408326848664899344e+01,3.378669589624834213e+00,6.933027933590268053e-03,1.442371225932952541e+02,1.348031207130280518e-01
1.426176722640186156e+01,3.402991504904147035e+00,6.820434004244339474e-03,1.466182356397998205e+02,1.360418819847483696e-01
1.443997249414776185e+01,3.427496343103727305e+00,6.712516678958710403e-03,1.489754212655642220e+02,1.372589842153668915e-01
1.461784852259266820e+01,3.452174613844826823e+00,6.609112071973058042e-03,1.513062555317607121e+02,1.384550682946643074e-01
1.479535954444255452e+01,3.477016826748700495e+00,6.510066680213070014e-03,1.536082576603148766e+02,1.396307539665284925e-01
1.497246979240340004e+01,3.502013491436600567e+00,6.415236891072503486e-03,1.558788891165668815e+02,1.407866408838387429e-01
1.514914349918117686e+01,3.527155117529779726e+00,6.324488534689347990e-03,1.581155526672353915e+02,1.419233096154752516e-01
1.532534489748186246e+01,3.552432214649491993e+00,6.237696478387144174e-03,1.603155914150163994e+02,1.430413226089770062e-01
1.550103822001143428e+01,3.577835292416990498e+00,6.154744261265354156e-03,1.624762878115767535e+02,1.441412251121864940e-01
1.567618769947586443e+01,3.603354860453527930e+00,6.075523767222102030e-03,1.645948626511961947e+02,1.452235460570589221e-01
1.585075756858113216e+01,3.628981428380357421e+00,5.999934934981374611e-03,1.666684740478947049e+02,1.462887989086667784e-01
1.602471206003320958e+01,3.654705505818733435e+00,5.927885503979032043e-03,1.686942163995509532e+02,1.473374824823083795e-01
1.619801540653807592e+01,3.680517602389907328e+00,5.859290795240164156e-03,1.706691193433097737e+02,1.483700817315179166e-01
1.637063184080169975e+01,3.706408227715133563e+00,5.794073526659019625e-03,1.725901467074789366e+02,1.493870685096870821e-01
1.654252559553006563e+01,3.732367891415665273e+00,5.732163662374645773e-03,1.744541954661729051e+02,1.503889023079323095e-01
1.671366090342914390e+01,3.758387103112755145e+00,5.673498296224785062e-03,1.762580947041814170e+02,1.513760309717868680e-01
1.688400199720491557e+01,3.784456372427655868e+00,5.618021569561688563e-03,1.779986046009465213e+02,1.523488913992575577e-01
1.705351310956334743e+01,3.810566208981621461e+00,5.565684624030650500e-03,1.796724154441584744e+02,1.533079102227633550e-01
1.722215847321042048e+01,3.836707122395905056e+00,5.516445590250399801e-03,1.812761466853529555e+02,1.542535044774723529e-01
1.738990232085210863e+01,3.862869622291760230e+00,5.470269613699601380e-03,1.828063460520530725e+02,1.551860822585650612e-01
1.755670888519439288e+01,3.889044218290439225e+00,5.427128919512383583e-03,1.842594887334734608e+02,1.561060433699918981e-01
1.772254239894324357e+01,3.915221420013195175e+00,5.387002918324716727e-03,1.856319766596648151e+02,1.570137799673471946e-01
1.788736709480463460e+01,3.941391737081282542e+00,5.349878355802129698e-03,1.869201378972411760e+02,1.579096771975624647e-01
1.805114720548454699e+01,3.967545679115953572e+00,5.315749509026511735e-03,1.881202261885987355e+02,1.587941138382284734e-01
1.821384696368895106e+01,3.993673755738460951e+00,5.284618433538547551e-03,1.892284206658239611e+02,1.596674629394876366e-01
1.837543060212383139e+01,4.019766476570058700e+00,5.256495265534943777e-03,1.902408257754288741e+02,1.605300924716026034e-01
1.853586235349515121e+01,4.045814351232000838e+00,5.231398584523579663e-03,1.911534714556775327e+02,1.613823659815044609e-01
1.869510645050889508e+01,4.071807889345538278e+00,5.209355842663796095e-03,1.919623136147004914e+02,1.622246432618630330e-01
1.885312712587103334e+01,4.097737600531926816e+00,5.190403868085848547e-03,1.926632349649482308e+02,1.630572810364988856e-01
1.900988861228754701e+01,4.123593994412416919e+00,5.174589450722041559e-03,1.932520462778866488e+02,1.638806336662909646e-01
1.916535968880508989e+01,4.149368271609645831e+00,5.138451566037645184e-03,1.946111561329979622e+02,1.646935920996538405e-01
1.931953935854317450e+01,4.175056226523444991e+00,5.094016715569028332e-03,1.963087394165126511e+02,1.654933454736120524e-01
1.947243895429724247e+01,4.200655527549395529e+00,5.045214107997729805e-03,1.982076436389069727e+02,1.662793393598544500e-01
1.962406984523345699e+01,4.226163848611089513e+00,4.991875463653477375e-03,2.003255103780404056e+02,1.670510632176072374e-01
1.977444340051798832e+01,4.251578863632119010e+00,4.933828283961342633e-03,2.026823680205395704e+02,1.678079957210120987e-01
1.992357098931700321e+01,4.276898246536077863e+00,4.870895844678009047e-03,2.053010435631897792e+02,1.685496046787796909e-01
2.007146398079666483e+01,4.302119671246556365e+00,4.802897196853131434e-03,2.082076627946986207e+02,1.692753469612198192e-01
2.021813374412313991e+01,4.327240811687148359e+00,4.729647176120128048e-03,2.114322618078099651e+02,1.699846684351920822e-01
2.036359164846259517e+01,4.352259341781445912e+00,4.650956420948090114e-03,2.150095398649535241e+02,1.706770039075441447e-01
2.050784906298120092e+01,4.377172935453041092e+00,4.566631400513624685e-03,2.189797932645771539e+02,1.713517770776272486e-01
2.065091735684511676e+01,4.401979266625526854e+00,4.476474452879116404e-03,2.233900830947072507e+02,1.720084004995008076e-01
2.079280789922051298e+01,4.426676009222495267e+00,4.380283834191218278e-03,2.282957081900244987e+02,1.726462755544613259e-01
2.093353205927355631e+01,4.451260837167538398e+00,4.277853779640950621e-03,2.337620805926499372e+02,1.732647924345550317e-01
2.107310120617041349e+01,4.475731424384250090e+00,4.168974576953600984e-03,2.398671379595533608e+02,1.738633301377548179e-01
2.121152670907724769e+01,4.500085444796221523e+00,4.053432653203700373e-03,2.467044812523609494e+02,1.744412564755080941e-01
2.134881993716022919e+01,4.524320572327045653e+00,3.931010675776101283e-03,2.543875055242808685e+02,1.749979280933845471e-01
2.148499225958552472e+01,4.548434480900314547e+00,3.801487668319600711e-03,2.630549109322869867e+02,1.755326905055753228e-01
2.162005504551929747e+01,4.572424844439620273e+00,3.664639142564041652e-03,2.728781637420182733e+02,1.760448781440210331e-01
2.175401966412771415e+01,4.596289336868556674e+00,3.520237246894541983e-03,2.840717627433131156e+02,1.765338144229662565e-01
2.188689748457694151e+01,4.620025632110714930e+00,3.368050932598332364e-03,2.969076240270913445e+02,1.769988118197632354e-01
2.201869987603314627e+01,4.643631404089687109e+00,3.207846138719409532e-03,3.117356496403551773e+02,1.774391719727686501e-01
2.214943820766249871e+01,4.667104326729066166e+00,3.039385996473903742e-03,3.290138209362464750e+02,1.778541857971994433e-01
2.227912384863115847e+01,4.690442073952445057e+00,2.862431054194390645e-03,3.493533926466719208e+02,1.782431336198346539e-01
2.240776816810529226e+01,4.713642319683415849e+00,2.676739523784095118e-03,3.735888348920497037e+02,1.786052853334714474e-01
2.253538253525107393e+01,4.736702737845570610e+00,2.482067549671206682e-03,4.028899214014008408e+02,1.789399005720609948e-01
2.266197831923466310e+01,4.759621002362502296e+00,2.278169501259675721e-03,4.389489014961646944e+02,1.792462289074700510e-01
2.278756688922222651e+01,4.782394787157802085e+00,2.064798289874757511e-03,4.843088087120877958e+02,1.795235100688298557e-01
2.291215961437993442e+01,4.805021766155064711e+00,1.841705711199297709e-03,5.429749139176049084e+02,1.797709741854497112e-01
2.303576786387395003e+01,4.827499613277880464e+00,1.608642814189310344e-03,6.216420395996725574e+02,1.799878420542858348e-01
2.315840300687044362e+01,4.849826002449842299e+00,1.365360297445042479e-03,7.324074106089577754e+02,1.801733254329690725e-01
2.328007641253557480e+01,4.871998607594543174e+00,1.111608933994845047e-03,8.995969440496035077e+02,1.803266273594034130e-01
2.340079945003551742e+01,4.894015102635575154e+00,8.471400254243821332e-04,1.180442394395237443e+03,1.804469424989557091e-01
2.352058348853643110e+01,4.915873161496531196e+00,5.717058862514546452e-04,1.749151135309752362e+03,1.805334575202607872e-01
2.363943989720448613e+01,4.937570458101002480e+00,2.850603594070152285e-04,3.508028973513566598e+03,1.805853515006687338e-01
2.375738004520584923e+01,4.959104666372581960e+00,-1.304063636517427429e-05,7.668337433827648056e+04,1.806017963623597899e-01
2.387441530170668713e+01,4.980473460234862593e+00,-3.228385264347868096e-04,3.097523740562603962e+03,1.805819573401466482e-01
2.399055703587316302e+01,5.001674513611436446e+00,-6.445714668481810228e-04,1.551418347588033612e+03,1.805249934819771473e-01
2.410581661687144361e+01,5.022705500425896474e+00,-9.784736969168695859e-04,1.021999879149494632e+03,1.804300581831357331e-01
2.422020541386769921e+01,5.043564094601832970e+00,-1.324774857307018045e-03,7.548452436912824624e+02,1.802962997551269819e-01
2.433373479602809297e+01,5.064247970062841553e+00,-1.683699273205561345e-03,5.939302914208188895e+02,1.801228620302014471e-01
2.444641613251879164e+01,5.084754800732511626e+00,-2.055465202250210746e-03,4.865078712620650094e+02,1.799088850024574415e-01
2.455826079250596194e+01,5.105082260534437921e+00,-2.440284047035457590e-03,4.097883609962680111e+02,1.796535055064213127e-01
2.466928014515577416e+01,5.125228023392211618e+00,-2.838359532145373273e-03,3.523161842869674274e+02,1.793558579339677439e-01
2.477948555963438793e+01,5.145189763229425672e+00,-3.249886845816385254e-03,3.077030208874228379e+02,1.790150749904012850e-01
2.488888840510796996e+01,5.164965153969672151e+00,-3.675051746501205394e-03,2.721050121136497069e+02,1.786302884904646671e-01
2.499750005074269410e+01,5.184551869536543123e+00,-4.114029634787741418e-03,2.430706846504264149e+02,1.782006301949849714e-01
2.510533186570471997e+01,5.203947583853632430e+00,-4.566984591325887188e-03,2.189628583155959234e+02,1.777252326888020817e-01
2.521239521916021786e+01,5.223149970844531254e+00,-5.034068381630086957e-03,1.986464871333728297e+02,1.772032303005486864e-01
2.531870148027535095e+01,5.242156704432831660e+00,-5.515419428857278386e-03,1.813098736911812239e+02,1.766337600647735762e-01
2.542426201821628595e+01,5.260965458542127493e+00,-6.011161755908341238e-03,1.663571936019031625e+02,1.760159627268052251e-01
2.552908820214918961e+01,5.279573907096009933e+00,-6.521403898466502855e-03,1.533412154145441377e+02,1.753489837906572202e-01
2.563319140124023221e+01,5.297979724018071046e+00,-7.046237790868323421e-03,1.419197066122243029e+02,1.746319746101670234e-01
2.573658298465557337e+01,5.316180583231904677e+00,-7.585737627001855332e-03,1.318263363658194862e+02,1.738640935234414264e-01
2.583927432156138337e+01,5.334174158661102894e+00,-8.139958698741473625e-03,1.228507461781852612e+02,1.730445070305552668e-01
2.594127678112383251e+01,5.351958124229257763e+00,-8.708936214759857922e-03,1.148245865327622255e+02,1.721723910143106162e-01
2.604260173250908039e+01,5.369530153859962240e+00,-9.292684102903115556e-03,1.076115349372084324e+02,1.712469320037154907e-01
2.614326054488329376e+01,5.386887921476806618e+00,-9.891193799674825871e-03,1.011000310228351964e+02,1.702673284796824560e-01
2.624326458741264290e+01,5.404029101003385627e+00,-1.050443303074667482e-02,9.519790331120023552e+01,1.692327922222763847e-01
2.634262522926329098e+01,5.420951366363291335e+00,-1.113234458679692937e-02,8.982833689733337224e+01,1.681425496986609092e-01
2.644135383960140828e+01,5.437652391480115810e+00,-1.177484509936991067e-02,8.492680723702356715e+01,1.669958434907007072e-01
2.653946178759315799e+01,5.454129850277451119e+00,-1.243182382184969577e-02,8.043872036236858492e+01,1.657919337609743138e-01
2.663696044240470684e+01,5.470381416678890218e+00,-1.310314142104466138e-02,7.631757666859355993e+01,1.645300997557398170e-01
2.673386117320222155e+01,5.486404764608026063e+00,-1.378862878528540337e-02,7.252352757999797461e+01,1.632096413431709248e-01
2.683017534915186886e+01,5.502197567988449833e+00,-1.448808585534274579e-02,6.902223040259191578e+01,1.618298805849488486e-01
2.692591433941981549e+01,5.517757500743753596e+00,-1.520128048487129520e-02,6.578393188621350873e+01,1.603901633390510395e-01
2.702108951317222818e+01,5.533082236797532083e+00,-1.592794733747427902e-02,6.278272892372405778e+01,1.588898608913264787e-01
2.711571223957527366e+01,5.548169450073375586e+00,-1.666778682786191484e-02,5.999596769070728897e+01,1.573283716131862742e-01
2.720979388779511510e+01,5.563016814494877060e+00,-1.742046411493421848e-02,5.740375189790264443e+01,1.557051226424702728e-01
2.730334582699791923e+01,5.577622003985629462e+00,-1.818560815495457589e-02,5.498853772055762335e+01,1.540195715842762880e-01
2.739637942634985635e+01,5.591982692469224858e+00,-1.896281082328806974e-02,5.273479809079297098e+01,1.522712082282579316e-01
2.748890605501708961e+01,5.606096553869255317e+00,-1.975162611345101030e-02,5.062874288203502715e+01,1.504595562786137930e-01
2.758093708216578932e+01,5.619961262109312905e+00,-2.055156942245190896e-02,4.865808442383641363e+01,1.485841750927028304e-01
2.767248387696211509e+01,5.633574491112991467e+00,-2.136211693159056901e-02,4.681184000641749776e+01,1.466446614239340362e-01
2.776355780857223721e+01,5.646933914803882182e+00,-2.218270509201692581e-02,4.508016474329266288e+01,1.446406511642906734e-01
2.785417024616232595e+01,5.660037207105578005e+00,-2.301273022442642743e-02,4.345420948525998739e+01,1.425718210815641596e-01
2.794433255889854095e+01,5.672882041941671893e+00,-2.385154824227945017e-02,4.192599951341488662e+01,1.404378905460945404e-01
2.803405611594705249e+01,5.685466093235755025e+00,-2.469847450786996287e-02,4.048833055180627838e+01,1.382386232415387939e-01
2.812335228647402374e+01,5.697787034911421244e+00,-2.555278383042986282e-02,3.913467928332477896e+01,1.359738288539266426e-01
2.821223243964562499e+01,5.709842540892260843e+00,-2.641371061523057479e-02,3.785912606399889313e+01,1.336433647330109997e-01
2.830070794462801942e+01,5.721630285101868552e+00,-2.728044917233113723e-02,3.665628794023808723e+01,1.312471375196817280e-01
2.838879017058737730e+01,5.733147941463835551e+00,-2.815215419321230594e-02,3.552126040291110343e+01,1.287851047329927612e-01
2.847649048668986183e+01,5.744393183901754796e+00,-2.902794140302942735e-02,3.444956657848418757e+01,1.262572763101522944e-01
2.856382026210163971e+01,5.755363686339217466e+00,-2.990688839560463885e-02,3.343711277389085268e+01,1.236637160926477158e-01
2.865079285870132608e+01,5.766057415915796902e+00,-3.069231745297336389e-02,3.258144327264292173e+01,1.210071437639200637e-01
2.873744480364979381e+01,5.776475748406829425e+00,-3.137940443683208402e-02,3.186803631066477038e+01,1.182980186579899867e-01
2.882382756945129287e+01,5.786622258707499356e+00,-3.200135853388923896e-02,3.124867336307007903e+01,1.155412210311299037e-01
2.890999287769913195e+01,5.796500558364988898e+00,-3.255385315844676331e-02,3.071832987427878692e+01,1.127412865963033778e-01
2.899599244998661618e+01,5.806114258926479366e+00,-3.303305477844120652e-02,3.027270734442165789e+01,1.099029614564144691e-01
2.908187800790706135e+01,5.815466971939152963e+00,-3.343567867500047558e-02,2.990817114018056699e+01,1.070311759306899202e-01
2.916770127305376903e+01,5.824562308950191891e+00,-3.375903679040909156e-02,2.962169821990001140e+01,1.041310163050084003e-01
2.925351396702005147e+01,5.833403881506776578e+00,-3.400107648338773769e-02,2.941083352136161011e+01,1.012076948409879051e-01
2.933936781139922090e+01,5.841995301156091003e+00,-3.416040923470667345e-02,2.927365398725987333e+01,9.826651841385919406e-02
2.942531452778457890e+01,5.850340179445315592e+00,-3.423632860609681500e-02,2.920873939216484061e+01,9.531285617659215892e-02
2.951140583776944126e+01,5.858442127921632547e+00,-3.422881704128473423e-02,2.921514929346989575e+01,9.235210666653305422e-02
2.959769346294711312e+01,5.866304758132224073e+00,-3.413854139849020058e-02,2.929240556376628390e+01,8.938966478036994290e-02
2.968422912491090315e+01,5.873931681624272372e+00,-3.396683740686270297e-02,2.944048007831187519e+01,8.643088904330037403e-02
2.977106454525412005e+01,5.881326509944957870e+00,-3.371568353299917581e-02,2.965978723288381502e+01,8.348106958888619478e-02
2.985825144557007604e+01,5.888492854641463659e+00,-3.338766501636523248e-02,2.995118105773021000e+01,8.054539724762212194e-02
2.994584154745207627e+01,5.895434327260971941e+00,-3.298592907384031991e-02,3.031595677543173295e+01,7.762893411539396882e-02
3.003388657249342941e+01,5.902154539350664031e+00,-3.251413247517468547e-02,3.075585672671795479e+01,7.473658593870499689e-02
3.012243824228744771e+01,5.908657102457721244e+00,-3.197638284648220836e-02,3.127308066084191651e+01,7.187307661296973849e-02
3.021154827842743984e+01,5.914945628129326671e+00,-3.137717516401111045e-02,3.187030045798949729e+01,6.904292504464511204e-02
3.030126840250671094e+01,5.921023727912660739e+00,-3.072132495383907494e-02,3.255067942227653077e+01,6.625042457892767189e-02
3.039165033611857325e+01,5.926895013354906538e+00,-3.001389971577245880e-02,3.331789635701670704e+01,6.349962514367263333e-02
3.048274580085633545e+01,5.932563096003246272e+00,-2.926015004474957076e-02,3.417617471101928572e+01,6.079431820855032975e-02
3.057460651831330267e+01,5.938031587404860367e+00,-2.846544183550384771e-02,3.513031716770117185e+01,5.813802460763989322e-02
3.066728421008278715e+01,5.943304099106931915e+00,-2.763519083265943144e-02,3.618574613996130296e+01,5.553398522493833284e-02
3.076083059775809758e+01,5.948384242656642229e+00,-2.677480063633709897e-02,3.734855073553234917e+01,5.298515449674489480e-02
3.085529740293253909e+01,5.953275629601173513e+00,-2.588960510080726835e-02,3.862554087272728509e+01,5.049419664348787917e-02
3.095073634719942390e+01,5.957981871487707970e+00,-2.498481587886939095e-02,4.002430935845871574e+01,4.806348450700676650e-02
3.104719915215206427e+01,5.962506579863426026e+00,-2.406547567525851167e-02,4.155330289307726588e+01,4.569510083809229933e-02
3.114473753938376532e+01,5.966853366275510773e+00,-2.313641758559436060e-02,4.322190314470461203e+01,4.339084185350546713e-02
3.124340323048783219e+01,5.971025842271144413e+00,-2.220223071936968870e-02,4.504051924510356031e+01,4.115222286184914979e-02
3.134324794705758066e+01,5.975027619397508261e+00,-2.126723214128370745e-02,4.702069330680843251e+01,3.898048574345627099e-02
3.144432341068631587e+01,5.978862309201783631e+00,-2.033544501872238536e-02,4.917522085596467463e+01,3.687660806065554825e-02
3.154668134296734650e+01,5.982533523231153616e+00,-1.941058273701834480e-02,5.151828842793463537e+01,3.484131357100754556e-02
3.165037346549398478e+01,5.986044873032799529e+00,-1.849603863977739709e-02,5.406563099675894790e+01,3.287508391690364268e-02
3.175545149985953586e+01,5.989399970153903574e+00,-1.759488096947791833e-02,5.683471242202284657e+01,3.097817126975335039e-02
3.186196716765730841e+01,5.992602426141647065e+00,-1.670985252326451578e-02,5.984493271904923262e+01,2.915061171526733830e-02
3.196997219048061467e+01,5.995655852543212205e+00,-1.584337449916118842e-02,6.311786671791062986e+01,2.739223917747946394e-02
3.207951828992275978e+01,5.998563860905780309e+00,-1.499755398704323388e-02,6.667753960838716409e+01,2.570269969254309478e-02
3.219065718757705241e+01,6.001330062776534469e+00,-1.417419455445920531e-02,7.055074601649232591e+01,2.408146585841449208e-02
3.230344060503680481e+01,6.003958069702655109e+00,-1.337480938737097523e-02,7.476742068146702991e+01,2.252785130276104691e-02
3.241792026389532566e+01,6.006451493231325323e+00,-1.260063646757358415e-02,7.936107057555346955e+01,2.104102502831727700e-02
3.253414788574592365e+01,6.008813944909726423e+00,-1.185265529947827738e-02,8.436928053109056691e+01,1.962002551202122677e-02
3.265217519218190745e+01,6.011049036285040614e+00,-1.113160473672218480e-02,8.983430724063423156e+01,1.826377445122427667e-02
3.277205390479657865e+01,6.013160378904450099e+00,-1.043800150152087401e-02,9.580378004872815723e+01,1.697109006676236417e-02
3.289383574518325304e+01,6.015151584315136191e+00,-9.772159034858588986e-03,1.023315314899058848e+02,1.574069988845157309e-02
3.301757243493524641e+01,6.017026264064280205e+00,-9.134206361829971116e-03,1.094785863585040886e+02,1.457125296342691965e-02
3.314331569564585322e+01,6.018788029699065234e+00,-8.524106702297622878e-03,1.173143456463837850e+02,1.346133144153230723e-02
3.327111724890838929e+01,6.020440492766672591e+00,-7.941675601374901736e-03,1.259180115373731894e+02,1.240946150459588775e-02
3.340102881631617038e+01,6.021987264814283591e+00,-7.386598396204689145e-03,1.353803126096323695e+02,1.141412361782841861e-02
3.353310211946249098e+01,6.023431957389081326e+00,-6.858446874441774012e-03,1.458056055995027975e+02,1.047376209174392600e-02
3.366738887994066687e+01,6.024778182038247110e+00,-6.356695015330326298e-03,1.573144531219946884e+02,9.586793951930534102e-03
3.380394081934400674e+01,6.026029550308963145e+00,-5.880733736052052608e-03,1.700468079126697205e+02,8.751617121728243534e-03
3.394280965926582638e+01,6.027189673748409859e+00,-5.429884594011726365e-03,1.841659767691630520e+02,7.966617929452860652e-03
3.408404712129942027e+01,6.028262163903771231e+00,-5.003412419957079145e-03,1.998635962950618250e+02,7.230177957309982979e-03
3.422770492703811129e+01,6.029250632322227688e+00,-4.600536877426253737e-03,2.173659350296186972e+02,6.540680253644291439e-03
3.437383479807520104e+01,6.030158690550962319e+00,-4.220442961181595717e-03,2.369419535337187597e+02,5.896514933756619170e-03
3.452248845600399818e+01,6.030989950137156441e+00,-3.862290461273812110e-03,2.589137223175578129e+02,5.296084197276012748e-03
3.467371762241781141e+01,6.031748022627990480e+00,-3.525222430471452052e-03,2.836700434435460920e+02,4.737806792089695705e-03
3.482757401890995652e+01,6.032436519570649303e+00,-3.208372701288415493e-03,3.116844871540083091e+02,4.220121956193575996e-03
3.498410936707373509e+01,6.033059052512312448e+00,-2.910872505053308315e-03,3.435396082322356506e+02,3.741492869614912974e-03
3.514337538850245579e+01,6.033619233000162119e+00,-2.631856249689490564e-03,3.799599617638619975e+02,3.300409648857096766e-03
3.530542380478943443e+01,6.034120672581380518e+00,-2.370466515402063802e-03,4.218578889440191801e+02,2.895391916196228457e-03
3.547030633752797257e+01,6.034566982803150736e+00,-2.125858328567572456e-03,4.703982323571916595e+02,2.524990975691596053e-03
